"value","mean","sd","lower","median","upper","mode","kld","group","effect"
-1.24349535591452,0.0108541343361139,0.0185231529176235,-0.0257344324684906,0.0109236327612507,0.0470352312875338,0.0110742775723338,1.02082110541938e-07,1,"spei6_5m_g"
-1.10131746142861,0.019448583945632,0.017939381301403,-0.0158386771806254,0.0194591874251808,0.0546455317481425,0.0194847192615271,1.26547965943581e-07,1,"spei6_5m_g"
-0.958525206315464,0.0400362014770508,0.0177824944257736,0.00555548316686599,0.03988337143407,0.0753325182389873,0.0395577102899551,7.77118575252599e-07,1,"spei6_5m_g"
-0.814466697771735,0.0428540855646133,0.0176103133708239,0.0088069589934065,0.0426766601798205,0.0778593918217016,0.0422923043370247,1.10351753029286e-06,1,"spei6_5m_g"
-0.675153552569464,0.0203100554645061,0.0170251186937094,-0.0128133212485596,0.0201970158239804,0.054016758779087,0.0199592057615519,6.35769768387673e-07,1,"spei6_5m_g"
-0.5286709,-0.0175562240183353,0.0168667957186699,-0.0508498326139016,-0.0175054515574016,0.0154314877396815,-0.0173960607498884,9.27027326980942e-08,1,"spei6_5m_g"
-0.3828509,-0.0386647023260593,0.016709215939045,-0.0714029543703734,-0.0387006045474927,-0.00576056942617502,-0.0387715436518192,4.00323583877259e-07,1,"spei6_5m_g"
-0.242991658874809,-0.0596651211380959,0.0166698060929775,-0.092234482701428,-0.0597317534977673,-0.0267627692245598,-0.0598676837980747,5.03238846302117e-07,1,"spei6_5m_g"
-0.0981510876588227,-0.0832783430814743,0.0166429709643126,-0.115900429109707,-0.0833090410384673,-0.0505194150024749,-0.0833698511123657,2.8133431574816e-07,1,"spei6_5m_g"
0.041213775,-0.100752502679825,0.0167898572981358,-0.133682443252065,-0.100777079494583,-0.0677204079659124,-0.100825741887093,1.8211759988528e-07,1,"spei6_5m_g"
0.188599365131618,-0.110018879175186,0.0170309785753489,-0.143144830499341,-0.110134894647831,-0.0762901059877492,-0.11037802696228,6.07145940983842e-07,1,"spei6_5m_g"
0.333253260605522,-0.12940089404583,0.0169874709099531,-0.162604687580718,-0.129463994859981,-0.0958859207771009,-0.129593998193741,2.71233433035676e-07,1,"spei6_5m_g"
0.474084883206618,-0.143828049302101,0.0170426666736603,-0.177167169360027,-0.14388195870242,-0.110225970182769,-0.143991053104401,3.56622504669253e-07,1,"spei6_5m_g"
0.6170452,-0.159804195165634,0.0172749236226082,-0.19390131572144,-0.159751738056039,-0.12602206111759,-0.159638017416,4.77604124283045e-08,1,"spei6_5m_g"
0.760198945167286,-0.159927010536194,0.0175287555903196,-0.194497101630176,-0.159885269778372,-0.125616501613603,-0.159795388579369,3.51964929255229e-08,1,"spei6_5m_g"
0.905412207108413,-0.142100468277931,0.0179862026125193,-0.176933815025121,-0.142265854535572,-0.106377315209644,-0.142618983983994,8.28925753384459e-07,1,"spei6_5m_g"
1.04737,-0.149177849292755,0.0180835220962763,-0.184305232029464,-0.149311957368066,-0.11334618334902,-0.149595588445663,3.42624904567319e-07,1,"spei6_5m_g"
1.18963064009183,-0.167088434100151,0.0182864330708981,-0.202839600473503,-0.167150813561768,-0.131031286087371,-0.167278721928596,1.23552194628834e-07,1,"spei6_5m_g"
1.329144,-0.187004923820496,0.0188223514705896,-0.224078268001266,-0.18697336814768,-0.150137170555514,-0.186904057860374,2.56086141463719e-08,1,"spei6_5m_g"
1.474717,-0.19738595187664,0.0197024196386337,-0.236314970121962,-0.197307400747825,-0.158917197354478,-0.197138532996178,3.03940660951422e-08,1,"spei6_5m_g"
1.618983,-0.191001296043396,0.0205865502357483,-0.231615020196912,-0.1909458679091,-0.150725041102559,-0.190825119614601,3.34305123158375e-08,1,"spei6_5m_g"
1.763811,-0.168475866317749,0.0218890439718962,-0.211199669023567,-0.168584814580039,-0.125207024700559,-0.168812528252602,1.31871130787083e-07,1,"spei6_5m_g"
1.90533268611754,-0.144355788826942,0.0236687194555998,-0.190083103036774,-0.144629224144734,-0.0971315382270491,-0.145221531391144,3.70690131147567e-07,1,"spei6_5m_g"
2.038148,-0.124383620917797,0.0259428154677153,-0.174404485863848,-0.124703753014111,-0.0725949967447577,-0.125395983457565,5.57983085623258e-07,1,"spei6_5m_g"
2.198048,-0.112931065261364,0.0315406136214733,-0.174469399902334,-0.11307371407934,-0.0506718231970493,-0.113369151949883,8.8114688455215e-08,1,"spei6_5m_g"
2.308995,-0.114111788570881,0.0404902771115303,-0.193662382010524,-0.114110891489344,-0.0346460684991121,-0.114107601344585,1.07286140327569e-07,1,"spei6_5m_g"
2.481928,-0.122162558138371,0.0665636509656906,-0.254498463934739,-0.121648617804054,0.00728077129681426,-0.120556235313416,5.90750080726419e-07,1,"spei6_5m_g"
2.6166235,-0.130082160234451,0.0948182344436646,-0.32017050791572,-0.128812402714035,0.0531239821624174,-0.126067534089088,9.11043451730853e-07,1,"spei6_5m_g"
2.732488,-0.136864989995956,0.123576067388058,-0.385878305726073,-0.134777620484234,0.101046423816951,-0.130221679806709,1.07792086251975e-06,1,"spei6_5m_g"
