"value","mean","sd","lower","median","upper","mode","kld","group","effect","deltawaic","deltadic","deltaLS","clim","lag"
18.03846,-0.00461882865056396,0.0663364455103874,-0.134734058980142,-0.00466395192692361,0.125611432704332,-0.00475079752504826,3.01965638794933e-06,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
18.64412,0.0838853865861893,0.065568320453167,-0.0447411801242707,0.0838465026114716,0.212594804763598,0.0837724059820175,2.33441586383647e-06,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
19.27072,0.157327547669411,0.0650892853736877,0.0296237315785493,0.157294179798545,0.285085373573701,0.157231315970421,1.66980623188585e-06,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
19.89382,0.224231973290443,0.0649249106645584,0.0968408780747853,0.224201648494081,0.351661029290053,0.224144995212555,1.29671866122411e-06,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
20.51467,0.256390869617462,0.0648698583245277,0.12903167198481,0.256385192954743,0.383656501138355,0.256378978490829,2.45366414452987e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
21.12838,0.325947552919388,0.0648474469780922,0.198603556916543,0.325951460111455,0.453147204639895,0.32596492767334,2.795010555954e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
21.75917,0.45782870054245,0.0647804066538811,0.330663431128621,0.457817008683625,0.584932558103096,0.457798421382904,3.17575280110933e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
22.3793975,0.59379380941391,0.0648494213819504,0.466523143125317,0.593772397039309,0.721054924723082,0.593733847141266,6.18815558765351e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
22.960595,0.701601564884186,0.0650537237524986,0.573912370462057,0.701585798209736,0.829250729979942,0.701558828353882,3.8217412630403e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
23.58586,0.826879501342773,0.0654284730553627,0.698446027390566,0.826866547689051,0.955257415558021,0.826845347881317,2.94195766745311e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
24.2285,0.967966616153717,0.0659947842359543,0.838431571949347,0.967950478536554,1.0974624866257,0.967922687530518,3.61354252931154e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
24.8432025,1.10401880741119,0.0667713135480881,0.97297786925451,1.10399672022197,1.23505044318924,1.10395693778992,5.99251512285607e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
25.4831175,1.21657741069794,0.0676421374082565,1.08381731603033,1.21655854164559,1.34930999146853,1.2165253162384,4.65883370429814e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
26.1125,1.31581163406372,0.0683320835232735,1.18168428464295,1.31579692935876,1.44988813061487,1.31577229499817,3.14921439342319e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
26.678395,1.40836095809937,0.0688979476690292,1.27311087761527,1.40835018376935,1.54353874238845,1.40833365917206,2.16059605347363e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
27.272865,1.5362377166748,0.0696916058659554,1.39943938140482,1.53622383295799,1.67297896250381,1.53620100021362,2.88039446097682e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
27.9230775,1.67979288101196,0.0707584470510483,1.5408946988828,1.67978074748949,1.81862291023428,1.67976152896881,2.30821647757986e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
28.517215,1.8302344083786,0.0717451423406601,1.68940281652809,1.8302210772738,1.9710023071363,1.83019959926605,2.55170723836547e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
29.098225,1.98679614067078,0.072822242975235,1.84385509739194,1.98678113340939,2.12968011793163,1.98675644397736,3.12569442919474e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
29.71655,2.15840697288513,0.0743415504693985,2.01249002513053,2.15838987700947,2.30427514409609,2.15836119651794,4.23346946034232e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
30.29166,2.31488656997681,0.0772700607776642,2.16322244777612,2.31486885749179,2.46650037428538,2.31483912467957,4.63707578077861e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
30.94358,2.48533844947815,0.0848484858870506,2.31879389682502,2.48532051444748,2.6518189985404,2.48529100418091,3.72620728069208e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
31.559295,2.64278244972229,0.0981413722038269,2.45013693480447,2.64276351057779,2.8353428163721,2.64273309707642,2.91110046279707e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
32.308265,2.83141708374023,0.123227976262569,2.58950390749333,2.83139875348458,3.0731925274059,2.83137083053589,2.94996138124157e-07,1,"tmean_5",-664.074694649084,-734.064856842044,-0.00293065713125995,"tmean","5"
-2.52245387033981,-0.389580249786377,0.0758330523967743,-0.539485405799951,-0.389222258487652,-0.241738591059679,-0.388471364974976,1.70562267203052e-05,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-2.4213644581915,-0.291859835386276,0.0589478686451912,-0.40817611565362,-0.291655350286664,-0.176746497787763,-0.291226595640182,1.6838820271582e-05,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-2.29022755174402,-0.16565814614296,0.0413343980908394,-0.247017644619764,-0.165586951214863,-0.0847505035181809,-0.165437176823616,1.32799260659579e-05,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-2.16666102486685,-0.0521910935640335,0.0302064884454012,-0.111584614233729,-0.0521621763891591,0.00699467131609267,-0.0521007813513279,6.10231659137572e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-2.039744,0.0565860755741596,0.0240147151052952,0.00940550098047179,0.0565951114019276,0.103672280907149,0.0566153861582279,1.37008003928265e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.90395533675227,0.155074432492256,0.0213758815079927,0.113190708829956,0.155044775245248,0.197078055977328,0.154986158013344,5.28432837929541e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.769012,0.221378967165947,0.0200029369443655,0.18222178864381,0.221340439577524,0.26070765768254,0.221263363957405,1.13795293780923e-05,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.64286924477351,0.24930565059185,0.0188108310103416,0.212443838520428,0.249281748436213,0.286261287226787,0.249234676361084,7.07026368035008e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.51170896094974,0.258626788854599,0.0177778769284487,0.223759156190566,0.258613929335067,0.293530204064028,0.258589267730713,3.42029374719431e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.382141,0.254829078912735,0.0169494338333607,0.221578454710255,0.254819487322636,0.288099464975037,0.254801452159882,2.67168901288158e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.255276,0.238804623484612,0.0165075231343508,0.206424370633997,0.238794106682377,0.271210493955705,0.238774210214615,2.84216830845975e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-1.124949,0.207733020186424,0.0162164550274611,0.175915343077492,0.207725217061889,0.239562211195139,0.207710757851601,1.48560313440229e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.992601019257862,0.168227672576904,0.0158817358314991,0.137043409561263,0.168227599710195,0.199382188918248,0.168228760361671,1.66765741868986e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.861938760688707,0.136212855577469,0.0155145395547152,0.105747261355886,0.13621355529832,0.166645293100706,0.136216253042221,1.14048676240914e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.729831216403654,0.11419353634119,0.0152519717812538,0.0842623891307316,0.114187933846573,0.144126081369659,0.114177875220776,7.48251772213199e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.601119409631516,0.0951530113816261,0.015063320286572,0.0655999842493547,0.095144819117076,0.124721801284223,0.0951294973492622,1.19858865061626e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.469406041896949,0.0770313888788223,0.0148191871121526,0.0479505318532459,0.077025517793055,0.106115890040536,0.0770148709416389,6.89862106532463e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.3367241,0.0640434101223946,0.0145326098427176,0.0355195883883151,0.0640394203346882,0.0925612852270406,0.0640325546264648,3.91737189929818e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.2085646,0.059399988502264,0.0143191115930676,0.0313082166812045,0.0593918436725411,0.0875088423481162,0.0593765564262867,1.08146850718075e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-0.07746341,0.0535953789949417,0.0143433138728142,0.0254639614793611,0.0535845851613043,0.0817581972617787,0.0535639226436615,1.57169007817696e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.05563925,0.0449544079601765,0.0143399126827717,0.0168383596837046,0.0449408374157385,0.073116995930091,0.0449145399034023,2.43569047533698e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.1833287,0.029001958668232,0.0144109204411507,0.000750069330054892,0.0289872077949161,0.0573067045306841,0.0289585180580616,2.68364481746822e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.316242389274873,0.00518900249153376,0.0145622035488486,-0.0233522626240351,0.00517175508077424,0.0337964707983931,0.00513798510655761,3.33045146040424e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.4478103,-0.0312040653079748,0.0146788731217384,-0.0599889403446182,-0.0312167014405328,-0.002378207471524,-0.0312410462647676,1.47261093447432e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.5767579,-0.0721533969044685,0.0147874047979712,-0.101173157842517,-0.0721588782898392,-0.0431315364511334,-0.0721686854958534,2.18654101165284e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.708993256108362,-0.103240177035332,0.0149782169610262,-0.132611230351953,-0.103253278996023,-0.0738260050711408,-0.103278532624245,1.41758558710339e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.840882524860012,-0.13674084842205,0.0151726510375738,-0.166488287846566,-0.1367556767461,-0.106941276398184,-0.136784419417381,1.80476930630587e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
0.971647988162098,-0.172009572386742,0.0152968391776085,-0.202020116958805,-0.172018068335934,-0.141981211116004,-0.172033905982971,3.64095661573428e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.100372,-0.197363242506981,0.0155400969088078,-0.227864561206339,-0.197367359670597,-0.166867959545026,-0.197374314069748,6.9582674395443e-08,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.22960381713216,-0.205787837505341,0.0159789584577084,-0.237144859951817,-0.205793952048436,-0.174426761358049,-0.205804914236069,6.64952345744412e-08,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.359175,-0.200250461697578,0.0166592393070459,-0.232930855413515,-0.20026075722771,-0.167544749161085,-0.200280129909515,2.346871929181e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.48728084222228,-0.188561901450157,0.0175455417484045,-0.222986878994967,-0.188570986228259,-0.154119740262417,-0.188587829470634,1.06511642625743e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.618137,-0.160839468240738,0.0187304522842169,-0.197564609380356,-0.160857775137872,-0.124049773890796,-0.160893261432648,5.46540494871059e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.749499,-0.124343566596508,0.0201492924243212,-0.163811052742691,-0.124376628260367,-0.0847342997262165,-0.124442204833031,1.95625817613326e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
1.88215673145439,-0.0884160250425339,0.0219385158270597,-0.131395175293651,-0.0884492007637274,-0.0452977318425403,-0.0885147973895073,2.25311688108434e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
2.01350845880423,-0.0533862300217152,0.0254444908350706,-0.103278430245933,-0.0534088732171253,-0.00341843813537759,-0.0534525625407696,1.67219892224014e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
2.1388915,-0.0195135585963726,0.0324427969753742,-0.0831559749079586,-0.0195330059659931,0.0441740680933454,-0.0195695534348488,1.05082960699497e-06,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
2.264008,0.0165694132447243,0.0444520860910416,-0.0706167694594855,0.0165360546068339,0.103852863139925,0.0164722315967083,8.42210284122908e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
2.39899446459286,0.0568669401109219,0.0628707036375999,-0.0664211662012881,0.0568062343195824,0.180362023461373,0.0566880144178867,8.61645767767443e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
2.508691,0.0903221517801285,0.0813498497009277,-0.0691964548029095,0.0902342040903728,0.250154501339779,0.0900615081191063,9.7160720661496e-07,1,"spei12_3",-743.341699648998,-714.687858434045,-0.00289485997064998,"spei12","3"
-2.52245387033981,-0.672593116760254,0.0789809450507164,-0.827865623150095,-0.67252645844514,-0.517827337369513,-0.672383248806,6.29345146636962e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-2.4213644581915,-0.555643379688263,0.0623591132462025,-0.67820161302629,-0.555602742461031,-0.433419091045254,-0.555514633655548,6.15241521238847e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-2.29031219759263,-0.404148548841476,0.04495769739151,-0.492467376790914,-0.404132457165209,-0.315997446799733,-0.404096066951752,5.01952307784822e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-2.16664637988892,-0.26359635591507,0.0335452035069466,-0.329480936863332,-0.263589296544204,-0.197810008801049,-0.263572186231613,2.64491947912033e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-2.03947,-0.122355155646801,0.0265196561813354,-0.174442604323317,-0.122349099388274,-0.0703490490118535,-0.122334577143192,1.21883632433575e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.903951,0.021237937733531,0.0227100718766451,-0.0233528893833495,0.0212382545532007,0.0657845505043497,0.0212408024817705,4.38211810511287e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.76897927412673,0.143509238958359,0.020575450733304,0.103129425350358,0.143503209857346,0.183883134351155,0.143492728471756,1.82702312282116e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.64286146758031,0.225346967577934,0.0192875061184168,0.187496232611576,0.225341065705569,0.263193588716594,0.225330784916878,2.5035349844406e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.51170896094974,0.273531705141068,0.0184275396168232,0.237363878069594,0.273527530205442,0.309687744102389,0.273520648479462,1.72654331146425e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.38206951959444,0.300284862518311,0.0177234672009945,0.265497271952212,0.300281361673048,0.335058270779904,0.300275832414627,1.47379232005662e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.25527216041348,0.305047154426575,0.0172685291618109,0.271153277901117,0.305043482316536,0.33892871986129,0.305037558078766,1.37553145239673e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-1.12486941284739,0.28745436668396,0.0169041901826859,0.254276312866526,0.28745050258969,0.32062209428078,0.287444114685059,1.11085459282267e-06,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.992583135246229,0.249823421239853,0.0165165401995182,0.217403882474185,0.24982027940182,0.282229415047556,0.249815344810486,6.00970506150902e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.862001875391466,0.202859312295914,0.0161619074642658,0.171130179469173,0.202858029357933,0.234565646664877,0.202856808900833,1.62313808257614e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.729841763671879,0.161436527967453,0.0159298498183489,0.13016069908889,0.16143599096084,0.192686100559251,0.16143624484539,5.94787075288043e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.601207705347424,0.133699759840965,0.0157427191734314,0.102794551651481,0.133698137293143,0.16458485810155,0.13369619846344,1.13054724711759e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.4694402,0.115732200443745,0.0155522031709552,0.085206686744063,0.115728747878104,0.146247919760185,0.115723073482513,2.85151587055213e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.336832665417749,0.0988980382680893,0.0153439193964005,0.0687820170893241,0.09889439068457,0.129005773956511,0.0988883078098297,2.31139946542193e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.208580575972033,0.0841485261917114,0.0151720019057393,0.0543668397973745,0.0841459055124784,0.113916862176187,0.0841418877243996,5.97429326709025e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-0.0773387916878148,0.0774406567215919,0.0151725579053164,0.0476569515180339,0.0774383004150102,0.107209642236896,0.077434815466404,2.13685871489804e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.0555498273442545,0.0813298746943474,0.015114271081984,0.0516649069765817,0.0813261219406917,0.110987745949725,0.0813198164105415,8.83424805030465e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.1833459,0.0824516862630844,0.0151578923687339,0.0527028484273329,0.0824473491364852,0.112196601705006,0.0824398472905159,9.66150309865822e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.3161494,0.0792007297277451,0.0152974780648947,0.0491795616504914,0.0791958120172221,0.109220926057403,0.0791871473193169,9.59288745839646e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.448035080919499,0.0690484493970871,0.0154590532183647,0.0387124300765132,0.0690427629060084,0.0993873719545122,0.0690325573086739,1.36764489906642e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.57670046798014,0.0454898551106453,0.0155716668814421,0.0149321070875762,0.0454843679520844,0.0760493280185179,0.045474573969841,8.50177834277286e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.7090057,0.011712584644556,0.0156942848116159,-0.0190859682384467,0.0117071230771794,0.0425125658194123,0.0116973929107189,6.46037332601942e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.84089718916735,-0.0302495211362839,0.0158251393586397,-0.0613052392473524,-0.0302549126301099,0.00080711306767153,-0.0302644912153482,3.25316656902625e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
0.971855048774669,-0.0848506540060043,0.0158995427191257,-0.116061233628204,-0.0848532606427412,-0.0536537660710445,-0.0848571881651878,2.46228712539946e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.100067,-0.125470072031021,0.0160802844911814,-0.157041193738305,-0.125470818247998,-0.0939225038035294,-0.125470966100693,9.44345649041244e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.22983608003929,-0.137746244668961,0.0165021158754826,-0.170142103908548,-0.137748183022577,-0.105368219093779,-0.137750700116158,7.68678621693759e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.35901,-0.130139723420143,0.0172278508543968,-0.163954110722833,-0.130143793536518,-0.096333107758834,-0.130150571465492,3.45568955137479e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.487423,-0.116457358002663,0.0182505045086145,-0.152275483519326,-0.116462864965497,-0.0806410805098149,-0.116472497582436,2.32037945351793e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.618566,-0.0912104845046997,0.0195209942758083,-0.129513033907339,-0.0912193728553739,-0.0528941262332908,-0.0912357866764069,2.36182915192232e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.7502458236549,-0.0625374019145966,0.020954167470336,-0.103642801318554,-0.0625498579775227,-0.0214018800103314,-0.0625734254717827,9.82273609962051e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
1.88196170309985,-0.0465371757745743,0.0228412747383118,-0.0913527412401287,-0.0465479595643414,-0.00170420433571006,-0.0465679094195366,1.19560106012613e-07,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
2.013435,-0.0429173000156879,0.0265374965965748,-0.0950065533821338,-0.0429225855350229,0.00915288604706938,-0.0429310128092766,1.33198781583798e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
2.13859675540693,-0.0400345288217068,0.0337692946195602,-0.106330673052553,-0.0400372448058666,0.0262155348256337,-0.0400398559868336,5.77833744128266e-09,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
2.264008,-0.0399089083075523,0.0460805669426918,-0.13038822864676,-0.0399084204975796,0.0504840706659568,-0.0399034954607487,2.72944831018084e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
2.394141,-0.0408886633813381,0.0639871433377266,-0.166554230252096,-0.0408800171322607,0.0846121473193057,-0.0408568978309631,5.88786481257522e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
2.508691,-0.0423991456627846,0.0834211483597755,-0.206261799694969,-0.0423790612404434,0.121199164454503,-0.042330726981163,8.6967954003692e-08,1,"spei12_5",-695.050274278969,-698.045142431045,-0.0025186311043901,"spei12","5"
-2.7796665,0.260260164737701,0.0895982757210732,0.0836940598844195,0.260510312947622,0.43532925147145,0.261040329933167,9.75928410269802e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-2.64924,0.290941417217255,0.068499431014061,0.156076663740227,0.291082174602317,0.424932449309983,0.291379660367966,8.49695811145571e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-2.52164,0.31948858499527,0.0511034168303013,0.218955474096384,0.31955924516481,0.419553811929657,0.319709807634354,5.81347985077431e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-2.37776335863338,0.346423476934433,0.0361551940441132,0.275375901741763,0.346442900429002,0.417301783906294,0.346486002206802,1.52464287998759e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-2.241505,0.360208839178085,0.027301462367177,0.306650521777411,0.360192894684771,0.413802754063365,0.360162317752838,3.98969112676533e-07,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-2.10229693210477,0.355545729398727,0.0229846686124802,0.310494487845104,0.355523891295055,0.40067419247864,0.355482459068298,5.51107514001653e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.95545672490872,0.324643313884735,0.0210839733481407,0.283315817802057,0.324627970683351,0.366021333679319,0.324603319168091,9.40511908990387e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.81555963691713,0.27401739358902,0.019946850836277,0.234946802728876,0.273990886371179,0.31319702918109,0.273939549922943,7.1667905766214e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.67217423363518,0.211249947547913,0.0188603065907955,0.174299109039598,0.2112238176049,0.248306574063872,0.211171075701714,3.01727673291386e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.53285044855361,0.152744829654694,0.0179550237953663,0.117528231710445,0.152731682472415,0.187998393665437,0.152705878019333,7.49628214602926e-07,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.388821,0.109882481396198,0.0171347036957741,0.076265220109658,0.10987323142274,0.14351737578677,0.10985554009676,5.3791079021099e-07,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.24353111554607,0.0798775181174278,0.0165017154067755,0.0474991767876613,0.0798695602876965,0.112267675278722,0.0798545181751251,4.709323229234e-07,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-1.101445,0.0665072724223137,0.0159831941127777,0.0351536602625164,0.0664971519845079,0.0978853082288429,0.0664775595068932,7.23120347495749e-07,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.958411586631061,0.0669718384742737,0.0155487470328808,0.0364867355129281,0.0669569528803149,0.097507975673779,0.066927433013916,1.6651972749881e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.814466697771735,0.0754352807998657,0.0152532318606973,0.0455411599737804,0.0754181545136321,0.105393736465124,0.0753842443227768,4.24981627651783e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.675054763530743,0.0768406987190247,0.0151134794577956,0.0472190514185203,0.0768250526961547,0.10651955646665,0.0767945870757103,6.05847241342972e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.52856011319213,0.0699224174022675,0.0150749068707228,0.0403690736211718,0.0699101609814212,0.0995155077150863,0.0698873773217201,8.08336707044186e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.382993063357139,0.0423726812005043,0.0148684335872531,0.0132356452562983,0.0423549494845569,0.0715780668363658,0.0423196889460087,4.72386685962052e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
-0.242992717749618,0.0105613088235259,0.0147592034190893,-0.0183753224095137,0.0105469595004706,0.0395474956647612,0.010518447495997,2.08904513910967e-06,1,"spei6_4",-718.596599137993,-697.574176223017,-0.00271108548820997,"spei6","4"
