"provinceid","province","areaid","district","year","month","date","cases","year_useable_from","year_month","population_census","urbanpop_census","ruralpop_census","popdens_census","pop_propurban_census","incidence"
80047,"Dong Nai","70584","Nhon Trach",2001,3,2001-07-16,5,2001,"2001_3",132022.850013391,0,132022.850013391,318.799328802589,0,3.78722319620645
80047,"Dong Nai","70584","Nhon Trach",2001,4,2001-08-16,NA,2001,"2001_4",132022.850013391,0,132022.850013391,318.799328802589,0,NA
80047,"Dong Nai","70584","Nhon Trach",2001,5,2001-09-16,11,2001,"2001_5",132022.850013391,0,132022.850013391,318.799328802589,0,8.3318910316542
80047,"Dong Nai","70584","Nhon Trach",2001,6,2001-10-16,NA,2001,"2001_6",132022.850013391,0,132022.850013391,318.799328802589,0,NA
80047,"Dong Nai","70584","Nhon Trach",2001,7,2001-11-16,NA,2001,"2001_7",132022.850013391,0,132022.850013391,318.799328802589,0,NA
80047,"Dong Nai","70584","Nhon Trach",2001,8,2001-12-16,4,2001,"2001_8",132022.850013391,0,132022.850013391,318.799328802589,0,3.02977855696516
80047,"Dong Nai","70584","Nhon Trach",2001,9,2002-01-16,0,2001,"2001_9",132022.850013391,0,132022.850013391,318.799328802589,0,0
80047,"Dong Nai","70584","Nhon Trach",2001,10,2002-02-16,0,2001,"2001_10",132022.850013391,0,132022.850013391,318.799328802589,0,0
80047,"Dong Nai","70584","Nhon Trach",2001,11,2002-03-16,2,2001,"2001_11",132022.850013391,0,132022.850013391,318.799328802589,0,1.51488927848258
80047,"Dong Nai","70584","Nhon Trach",2001,12,2002-04-16,2,2001,"2001_12",132022.850013391,0,132022.850013391,318.799328802589,0,1.51488927848258
80047,"Dong Nai","70584","Nhon Trach",2002,1,2002-05-16,0,2001,"2002_1",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,2,2002-06-16,2,2001,"2002_2",135114.454960407,0,135114.454960407,326.264715149964,0,1.48022652393933
80047,"Dong Nai","70584","Nhon Trach",2002,3,2002-07-16,1,2001,"2002_3",135114.454960407,0,135114.454960407,326.264715149964,0,0.740113261969664
80047,"Dong Nai","70584","Nhon Trach",2002,4,2002-08-16,3,2001,"2002_4",135114.454960407,0,135114.454960407,326.264715149964,0,2.22033978590899
80047,"Dong Nai","70584","Nhon Trach",2002,5,2002-09-16,0,2001,"2002_5",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,6,2002-10-16,0,2001,"2002_6",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,7,2002-11-16,0,2001,"2002_7",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,8,2002-12-16,1,2001,"2002_8",135114.454960407,0,135114.454960407,326.264715149964,0,0.740113261969664
80047,"Dong Nai","70584","Nhon Trach",2002,9,2003-01-16,0,2001,"2002_9",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,10,2003-02-16,0,2001,"2002_10",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,11,2003-03-16,0,2001,"2002_11",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2002,12,2003-04-16,0,2001,"2002_12",135114.454960407,0,135114.454960407,326.264715149964,0,0
80047,"Dong Nai","70584","Nhon Trach",2003,1,2003-05-16,0,2001,"2003_1",138206.059907423,0,138206.059907423,333.730101497338,0,0
80047,"Dong Nai","70584","Nhon Trach",2003,2,2003-06-16,0,2001,"2003_2",138206.059907423,0,138206.059907423,333.730101497338,0,0
80047,"Dong Nai","70584","Nhon Trach",2003,3,2003-07-16,3,2001,"2003_3",138206.059907423,0,138206.059907423,333.730101497338,0,2.17067182293565
80047,"Dong Nai","70584","Nhon Trach",2003,4,2003-08-16,3,2001,"2003_4",138206.059907423,0,138206.059907423,333.730101497338,0,2.17067182293565
80047,"Dong Nai","70584","Nhon Trach",2003,5,2003-09-16,2,2001,"2003_5",138206.059907423,0,138206.059907423,333.730101497338,0,1.44711454862377
80047,"Dong Nai","70584","Nhon Trach",2003,6,2003-10-16,3,2001,"2003_6",138206.059907423,0,138206.059907423,333.730101497338,0,2.17067182293565
80047,"Dong Nai","70584","Nhon Trach",2003,7,2003-11-16,12,2001,"2003_7",138206.059907423,0,138206.059907423,333.730101497338,0,8.68268729174261
80047,"Dong Nai","70584","Nhon Trach",2003,8,2003-12-16,NA,2001,"2003_8",138206.059907423,0,138206.059907423,333.730101497338,0,NA
80047,"Dong Nai","70584","Nhon Trach",2003,9,2004-01-16,1,2001,"2003_9",138206.059907423,0,138206.059907423,333.730101497338,0,0.723557274311884
80047,"Dong Nai","70584","Nhon Trach",2003,10,2004-02-16,1,2001,"2003_10",138206.059907423,0,138206.059907423,333.730101497338,0,0.723557274311884
80047,"Dong Nai","70584","Nhon Trach",2003,11,2004-03-16,0,2001,"2003_11",138206.059907423,0,138206.059907423,333.730101497338,0,0
80047,"Dong Nai","70584","Nhon Trach",2003,12,2004-04-16,0,2001,"2003_12",138206.059907423,0,138206.059907423,333.730101497338,0,0
80047,"Dong Nai","70584","Nhon Trach",2004,1,2004-05-16,0,2001,"2004_1",141297.664854439,0,141297.664854439,341.195487844713,0,0
80047,"Dong Nai","70584","Nhon Trach",2004,2,2004-06-16,0,2001,"2004_2",141297.664854439,0,141297.664854439,341.195487844713,0,0
80047,"Dong Nai","70584","Nhon Trach",2004,3,2004-07-16,1,2001,"2004_3",141297.664854439,0,141297.664854439,341.195487844713,0,0.707725779495488
80047,"Dong Nai","70584","Nhon Trach",2004,4,2004-08-16,1,2001,"2004_4",141297.664854439,0,141297.664854439,341.195487844713,0,0.707725779495488
80047,"Dong Nai","70584","Nhon Trach",2004,5,2004-09-16,2,2001,"2004_5",141297.664854439,0,141297.664854439,341.195487844713,0,1.41545155899098
80047,"Dong Nai","70584","Nhon Trach",2004,6,2004-10-16,0,2001,"2004_6",141297.664854439,0,141297.664854439,341.195487844713,0,0
80047,"Dong Nai","70584","Nhon Trach",2004,7,2004-11-16,2,2001,"2004_7",141297.664854439,0,141297.664854439,341.195487844713,0,1.41545155899098
80047,"Dong Nai","70584","Nhon Trach",2004,8,2004-12-16,1,2001,"2004_8",141297.664854439,0,141297.664854439,341.195487844713,0,0.707725779495488
80047,"Dong Nai","70584","Nhon Trach",2004,9,2005-01-16,2,2001,"2004_9",141297.664854439,0,141297.664854439,341.195487844713,0,1.41545155899098
80047,"Dong Nai","70584","Nhon Trach",2004,10,2005-02-16,4,2001,"2004_10",141297.664854439,0,141297.664854439,341.195487844713,0,2.83090311798195
80047,"Dong Nai","70584","Nhon Trach",2004,11,2005-03-16,0,2001,"2004_11",141297.664854439,0,141297.664854439,341.195487844713,0,0
80047,"Dong Nai","70584","Nhon Trach",2004,12,2005-04-16,0,2001,"2004_12",141297.664854439,0,141297.664854439,341.195487844713,0,0
80047,"Dong Nai","70584","Nhon Trach",2005,1,2005-05-16,2,2001,"2005_1",144389.269801455,0,144389.269801455,348.660874192088,0,1.38514447974571
80047,"Dong Nai","70584","Nhon Trach",2005,2,2005-06-16,0,2001,"2005_2",144389.269801455,0,144389.269801455,348.660874192088,0,0
80047,"Dong Nai","70584","Nhon Trach",2005,3,2005-07-16,1,2001,"2005_3",144389.269801455,0,144389.269801455,348.660874192088,0,0.692572239872857
80047,"Dong Nai","70584","Nhon Trach",2005,4,2005-08-16,1,2001,"2005_4",144389.269801455,0,144389.269801455,348.660874192088,0,0.692572239872857
80047,"Dong Nai","70584","Nhon Trach",2005,5,2005-09-16,2,2001,"2005_5",144389.269801455,0,144389.269801455,348.660874192088,0,1.38514447974571
80047,"Dong Nai","70584","Nhon Trach",2005,6,2005-10-16,20,2001,"2005_6",144389.269801455,0,144389.269801455,348.660874192088,0,13.8514447974571
80047,"Dong Nai","70584","Nhon Trach",2005,7,2005-11-16,8,2001,"2005_7",144389.269801455,0,144389.269801455,348.660874192088,0,5.54057791898286
80047,"Dong Nai","70584","Nhon Trach",2005,8,2005-12-16,11,2001,"2005_8",144389.269801455,0,144389.269801455,348.660874192088,0,7.61829463860143
80047,"Dong Nai","70584","Nhon Trach",2005,9,2006-01-16,10,2001,"2005_9",144389.269801455,0,144389.269801455,348.660874192088,0,6.92572239872857
80047,"Dong Nai","70584","Nhon Trach",2005,10,2006-02-16,5,2001,"2005_10",144389.269801455,0,144389.269801455,348.660874192088,0,3.46286119936429
80047,"Dong Nai","70584","Nhon Trach",2005,11,2006-03-16,7,2001,"2005_11",144389.269801455,0,144389.269801455,348.660874192088,0,4.84800567911
80047,"Dong Nai","70584","Nhon Trach",2005,12,2006-04-16,6,2001,"2005_12",144389.269801455,0,144389.269801455,348.660874192088,0,4.15543343923714
80047,"Dong Nai","70584","Nhon Trach",2006,1,2006-05-16,11,2001,"2006_1",147855.952351091,0,147855.952351091,357.031971088447,0,7.43967342882482
80047,"Dong Nai","70584","Nhon Trach",2006,2,2006-06-16,17,2001,"2006_2",147855.952351091,0,147855.952351091,357.031971088447,0,11.4976771172747
80047,"Dong Nai","70584","Nhon Trach",2006,3,2006-07-16,29,2001,"2006_3",147855.952351091,0,147855.952351091,357.031971088447,0,19.6136844941745
80047,"Dong Nai","70584","Nhon Trach",2006,4,2006-08-16,49,2001,"2006_4",147855.952351091,0,147855.952351091,357.031971088447,0,33.1403634556742
80047,"Dong Nai","70584","Nhon Trach",2006,5,2006-09-16,27,2001,"2006_5",147855.952351091,0,147855.952351091,357.031971088447,0,18.2610165980246
80047,"Dong Nai","70584","Nhon Trach",2006,6,2006-10-16,14,2001,"2006_6",147855.952351091,0,147855.952351091,357.031971088447,0,9.46867527304977
80047,"Dong Nai","70584","Nhon Trach",2006,7,2006-11-16,NA,2001,"2006_7",147855.952351091,0,147855.952351091,357.031971088447,0,NA
80047,"Dong Nai","70584","Nhon Trach",2006,8,2006-12-16,3,2001,"2006_8",147855.952351091,0,147855.952351091,357.031971088447,0,2.02900184422495
80047,"Dong Nai","70584","Nhon Trach",2006,9,2007-01-16,0,2001,"2006_9",147855.952351091,0,147855.952351091,357.031971088447,0,0
80047,"Dong Nai","70584","Nhon Trach",2006,10,2007-02-16,0,2001,"2006_10",147855.952351091,0,147855.952351091,357.031971088447,0,0
80047,"Dong Nai","70584","Nhon Trach",2006,11,2007-03-16,7,2001,"2006_11",147855.952351091,0,147855.952351091,357.031971088447,0,4.73433763652488
80047,"Dong Nai","70584","Nhon Trach",2006,12,2007-04-16,3,2001,"2006_12",147855.952351091,0,147855.952351091,357.031971088447,0,2.02900184422495
80047,"Dong Nai","70584","Nhon Trach",2007,1,2007-05-16,3,2001,"2007_1",151322.634900728,0,151322.634900728,365.403067984809,0,1.98251900779291
80047,"Dong Nai","70584","Nhon Trach",2007,2,2007-06-16,4,2001,"2007_2",151322.634900728,0,151322.634900728,365.403067984809,0,2.64335867705721
80047,"Dong Nai","70584","Nhon Trach",2007,3,2007-07-16,8,2001,"2007_3",151322.634900728,0,151322.634900728,365.403067984809,0,5.28671735411443
80047,"Dong Nai","70584","Nhon Trach",2007,4,2007-08-16,10,2001,"2007_4",151322.634900728,0,151322.634900728,365.403067984809,0,6.60839669264303
80047,"Dong Nai","70584","Nhon Trach",2007,5,2007-09-16,8,2001,"2007_5",151322.634900728,0,151322.634900728,365.403067984809,0,5.28671735411443
80047,"Dong Nai","70584","Nhon Trach",2007,6,2007-10-16,13,2001,"2007_6",151322.634900728,0,151322.634900728,365.403067984809,0,8.59091570043594
80047,"Dong Nai","70584","Nhon Trach",2007,7,2007-11-16,15,2001,"2007_7",151322.634900728,0,151322.634900728,365.403067984809,0,9.91259503896455
80047,"Dong Nai","70584","Nhon Trach",2007,8,2007-12-16,5,2001,"2007_8",151322.634900728,0,151322.634900728,365.403067984809,0,3.30419834632152
80047,"Dong Nai","70584","Nhon Trach",2007,9,2008-01-16,8,2001,"2007_9",151322.634900728,0,151322.634900728,365.403067984809,0,5.28671735411443
80047,"Dong Nai","70584","Nhon Trach",2007,10,2008-02-16,2,2001,"2007_10",151322.634900728,0,151322.634900728,365.403067984809,0,1.32167933852861
80047,"Dong Nai","70584","Nhon Trach",2007,11,2008-03-16,3,2001,"2007_11",151322.634900728,0,151322.634900728,365.403067984809,0,1.98251900779291
80047,"Dong Nai","70584","Nhon Trach",2007,12,2008-04-16,1,2001,"2007_12",151322.634900728,0,151322.634900728,365.403067984809,0,0.660839669264303
80047,"Dong Nai","70584","Nhon Trach",2008,1,2008-05-16,2,2001,"2008_1",154789.317450364,0,154789.317450364,373.774164881168,0,1.29207882878696
80047,"Dong Nai","70584","Nhon Trach",2008,2,2008-06-16,3,2001,"2008_2",154789.317450364,0,154789.317450364,373.774164881168,0,1.93811824318045
80047,"Dong Nai","70584","Nhon Trach",2008,3,2008-07-16,6,2001,"2008_3",154789.317450364,0,154789.317450364,373.774164881168,0,3.87623648636089
80047,"Dong Nai","70584","Nhon Trach",2008,4,2008-08-16,9,2001,"2008_4",154789.317450364,0,154789.317450364,373.774164881168,0,5.81435472954134
80047,"Dong Nai","70584","Nhon Trach",2008,5,2008-09-16,19,2001,"2008_5",154789.317450364,0,154789.317450364,373.774164881168,0,12.2747488734762
80047,"Dong Nai","70584","Nhon Trach",2008,6,2008-10-16,52,2001,"2008_6",154789.317450364,0,154789.317450364,373.774164881168,0,33.5940495484611
80047,"Dong Nai","70584","Nhon Trach",2008,7,2008-11-16,2,2001,"2008_7",154789.317450364,0,154789.317450364,373.774164881168,0,1.29207882878696
80047,"Dong Nai","70584","Nhon Trach",2008,8,2008-12-16,2,2001,"2008_8",154789.317450364,0,154789.317450364,373.774164881168,0,1.29207882878696
80047,"Dong Nai","70584","Nhon Trach",2008,9,2009-01-16,12,2001,"2008_9",154789.317450364,0,154789.317450364,373.774164881168,0,7.75247297272179
80047,"Dong Nai","70584","Nhon Trach",2008,10,2009-02-16,5,2001,"2008_10",154789.317450364,0,154789.317450364,373.774164881168,0,3.23019707196741
80047,"Dong Nai","70584","Nhon Trach",2008,11,2009-03-16,2,2001,"2008_11",154789.317450364,0,154789.317450364,373.774164881168,0,1.29207882878696
80047,"Dong Nai","70584","Nhon Trach",2008,12,2009-04-16,8,2001,"2008_12",154789.317450364,0,154789.317450364,373.774164881168,0,5.16831531514786
80047,"Dong Nai","70584","Nhon Trach",2009,1,2009-05-16,6,2001,"2009_1",158256,0,158256,382.145261777527,0,3.7913254473764
80047,"Dong Nai","70584","Nhon Trach",2009,2,2009-06-16,7,2001,"2009_2",158256,0,158256,382.145261777527,0,4.42321302193914
80047,"Dong Nai","70584","Nhon Trach",2009,3,2009-07-16,17,2001,"2009_3",158256,0,158256,382.145261777527,0,10.7420887675665
80047,"Dong Nai","70584","Nhon Trach",2009,4,2009-08-16,16,2001,"2009_4",158256,0,158256,382.145261777527,0,10.1102011930037
80047,"Dong Nai","70584","Nhon Trach",2009,5,2009-09-16,8,2001,"2009_5",158256,0,158256,382.145261777527,0,5.05510059650187
80047,"Dong Nai","70584","Nhon Trach",2009,6,2009-10-16,7,2001,"2009_6",158256,0,158256,382.145261777527,0,4.42321302193914
80047,"Dong Nai","70584","Nhon Trach",2009,7,2009-11-16,11,2001,"2009_7",158256,0,158256,382.145261777527,0,6.95076332019007
80047,"Dong Nai","70584","Nhon Trach",2009,8,2009-12-16,1,2001,"2009_8",158256,0,158256,382.145261777527,0,0.631887574562734
80047,"Dong Nai","70584","Nhon Trach",2009,9,2010-01-16,5,2001,"2009_9",158256,0,158256,382.145261777527,0,3.15943787281367
80047,"Dong Nai","70584","Nhon Trach",2009,10,2010-02-16,6,2001,"2009_10",158256,0,158256,382.145261777527,0,3.7913254473764
80047,"Dong Nai","70584","Nhon Trach",2009,11,2010-03-16,5,2001,"2009_11",158256,0,158256,382.145261777527,0,3.15943787281367
80047,"Dong Nai","70584","Nhon Trach",2009,12,2010-04-16,1,2001,"2009_12",158256,0,158256,382.145261777527,0,0.631887574562734
80047,"Dong Nai","70584","Nhon Trach",2010,1,2010-05-16,7,2001,"2010_1",168490,0,168490,406.857592488724,0,4.15454923140839
80047,"Dong Nai","70584","Nhon Trach",2010,2,2010-06-16,2,2001,"2010_2",168490,0,168490,406.857592488724,0,1.18701406611668
80047,"Dong Nai","70584","Nhon Trach",2010,3,2010-07-16,7,2001,"2010_3",168490,0,168490,406.857592488724,0,4.15454923140839
80047,"Dong Nai","70584","Nhon Trach",2010,4,2010-08-16,4,2001,"2010_4",168490,0,168490,406.857592488724,0,2.37402813223337
80047,"Dong Nai","70584","Nhon Trach",2010,5,2010-09-16,9,2001,"2010_5",168490,0,168490,406.857592488724,0,5.34156329752508
80047,"Dong Nai","70584","Nhon Trach",2010,6,2010-10-16,23,2001,"2010_6",168490,0,168490,406.857592488724,0,13.6506617603419
80047,"Dong Nai","70584","Nhon Trach",2010,7,2010-11-16,18,2001,"2010_7",168490,0,168490,406.857592488724,0,10.6831265950502
80047,"Dong Nai","70584","Nhon Trach",2010,8,2010-12-16,23,2001,"2010_8",168490,0,168490,406.857592488724,0,13.6506617603419
80047,"Dong Nai","70584","Nhon Trach",2010,9,2011-01-16,22,2001,"2010_9",168490,0,168490,406.857592488724,0,13.0571547272835
80047,"Dong Nai","70584","Nhon Trach",2010,10,2011-02-16,10,2001,"2010_10",168490,0,168490,406.857592488724,0,5.93507033058342
80047,"Dong Nai","70584","Nhon Trach",2010,11,2011-03-16,10,2001,"2010_11",168490,0,168490,406.857592488724,0,5.93507033058342
80047,"Dong Nai","70584","Nhon Trach",2010,12,2011-04-16,11,2001,"2010_12",168490,0,168490,406.857592488724,0,6.52857736364176
80047,"Dong Nai","70584","Nhon Trach",2011,1,2011-05-16,26,2001,"2011_1",178723,0,178723,431.567508471496,0,14.5476519530223
80047,"Dong Nai","70584","Nhon Trach",2011,2,2011-06-16,28,2001,"2011_2",178723,0,178723,431.567508471496,0,15.6667021032548
80047,"Dong Nai","70584","Nhon Trach",2011,3,2011-07-16,52,2001,"2011_3",178723,0,178723,431.567508471496,0,29.0953039060446
80047,"Dong Nai","70584","Nhon Trach",2011,4,2011-08-16,29,2001,"2011_4",178723,0,178723,431.567508471496,0,16.226227178371
80047,"Dong Nai","70584","Nhon Trach",2011,5,2011-09-16,103,2001,"2011_5",178723,0,178723,431.567508471496,0,57.6310827369729
80047,"Dong Nai","70584","Nhon Trach",2011,6,2011-10-16,70,2001,"2011_6",178723,0,178723,431.567508471496,0,39.1667552581369
80047,"Dong Nai","70584","Nhon Trach",2011,7,2011-11-16,85,2001,"2011_7",178723,0,178723,431.567508471496,0,47.5596313848805
80047,"Dong Nai","70584","Nhon Trach",2011,8,2011-12-16,53,2001,"2011_8",178723,0,178723,431.567508471496,0,29.6548289811608
80047,"Dong Nai","70584","Nhon Trach",2011,9,2012-01-16,27,2001,"2011_9",178723,0,178723,431.567508471496,0,15.1071770281385
80047,"Dong Nai","70584","Nhon Trach",2011,10,2012-02-16,20,2001,"2011_10",178723,0,178723,431.567508471496,0,11.1905015023248
80047,"Dong Nai","70584","Nhon Trach",2011,11,2012-03-16,22,2001,"2011_11",178723,0,178723,431.567508471496,0,12.3095516525573
80047,"Dong Nai","70584","Nhon Trach",2011,12,2012-04-16,7,2001,"2011_12",178723,0,178723,431.567508471496,0,3.91667552581369
80047,"Dong Nai","70584","Nhon Trach",2012,1,2012-05-16,10,2001,"2012_1",188957,0,188957,456.279839182693,0,5.2922093386326
80047,"Dong Nai","70584","Nhon Trach",2012,2,2012-06-16,27,2001,"2012_2",188957,0,188957,456.279839182693,0,14.288965214308
80047,"Dong Nai","70584","Nhon Trach",2012,3,2012-07-16,29,2001,"2012_3",188957,0,188957,456.279839182693,0,15.3474070820345
80047,"Dong Nai","70584","Nhon Trach",2012,4,2012-08-16,46,2001,"2012_4",188957,0,188957,456.279839182693,0,24.34416295771
80047,"Dong Nai","70584","Nhon Trach",2012,5,2012-09-16,35,2001,"2012_5",188957,0,188957,456.279839182693,0,18.5227326852141
80047,"Dong Nai","70584","Nhon Trach",2012,6,2012-10-16,56,2001,"2012_6",188957,0,188957,456.279839182693,0,29.6363722963426
80047,"Dong Nai","70584","Nhon Trach",2012,7,2012-11-16,51,2001,"2012_7",188957,0,188957,456.279839182693,0,26.9902676270263
80047,"Dong Nai","70584","Nhon Trach",2012,8,2012-12-16,28,2001,"2012_8",188957,0,188957,456.279839182693,0,14.8181861481713
80047,"Dong Nai","70584","Nhon Trach",2012,9,2013-01-16,17,2001,"2012_9",188957,0,188957,456.279839182693,0,8.99675587567542
80047,"Dong Nai","70584","Nhon Trach",2012,10,2013-02-16,13,2001,"2012_10",188957,0,188957,456.279839182693,0,6.87987214022238
80047,"Dong Nai","70584","Nhon Trach",2012,11,2013-03-16,5,2001,"2012_11",188957,0,188957,456.279839182693,0,2.6461046693163
80047,"Dong Nai","70584","Nhon Trach",2012,12,2013-04-16,4,2001,"2012_12",188957,0,188957,456.279839182693,0,2.11688373545304
80047,"Dong Nai","70584","Nhon Trach",2013,1,2013-05-16,4,2001,"2013_1",199190,0,199190,480.989755165464,0,2.00813293840052
80047,"Dong Nai","70584","Nhon Trach",2013,2,2013-06-16,3,2001,"2013_2",199190,0,199190,480.989755165464,0,1.50609970380039
80047,"Dong Nai","70584","Nhon Trach",2013,3,2013-07-16,10,2001,"2013_3",199190,0,199190,480.989755165464,0,5.02033234600131
80047,"Dong Nai","70584","Nhon Trach",2013,4,2013-08-16,18,2001,"2013_4",199190,0,199190,480.989755165464,0,9.03659822280235
80047,"Dong Nai","70584","Nhon Trach",2013,5,2013-09-16,17,2001,"2013_5",199190,0,199190,480.989755165464,0,8.53456498820222
80047,"Dong Nai","70584","Nhon Trach",2013,6,2013-10-16,20,2001,"2013_6",199190,0,199190,480.989755165464,0,10.0406646920026
80047,"Dong Nai","70584","Nhon Trach",2013,7,2013-11-16,29,2001,"2013_7",199190,0,199190,480.989755165464,0,14.5589638034038
80047,"Dong Nai","70584","Nhon Trach",2013,8,2013-12-16,25,2001,"2013_8",199190,0,199190,480.989755165464,0,12.5508308650033
80047,"Dong Nai","70584","Nhon Trach",2013,9,2014-01-16,6,2001,"2013_9",199190,0,199190,480.989755165464,0,3.01219940760078
80047,"Dong Nai","70584","Nhon Trach",2013,10,2014-02-16,4,2001,"2013_10",199190,0,199190,480.989755165464,0,2.00813293840052
80047,"Dong Nai","70584","Nhon Trach",2013,11,2014-03-16,5,2001,"2013_11",199190,0,199190,480.989755165464,0,2.51016617300065
80047,"Dong Nai","70584","Nhon Trach",2013,12,2014-04-16,5,2001,"2013_12",199190,0,199190,480.989755165464,0,2.51016617300065
80047,"Dong Nai","70584","Nhon Trach",2014,1,2014-05-16,4,2001,"2014_1",209424,0,209424,505.702085876661,0,1.91000076400031
80047,"Dong Nai","70584","Nhon Trach",2014,2,2014-06-16,4,2001,"2014_2",209424,0,209424,505.702085876661,0,1.91000076400031
80047,"Dong Nai","70584","Nhon Trach",2014,3,2014-07-16,3,2001,"2014_3",209424,0,209424,505.702085876661,0,1.43250057300023
80047,"Dong Nai","70584","Nhon Trach",2014,4,2014-08-16,3,2001,"2014_4",209424,0,209424,505.702085876661,0,1.43250057300023
80047,"Dong Nai","70584","Nhon Trach",2014,5,2014-09-16,6,2001,"2014_5",209424,0,209424,505.702085876661,0,2.86500114600046
80047,"Dong Nai","70584","Nhon Trach",2014,6,2014-10-16,9,2001,"2014_6",209424,0,209424,505.702085876661,0,4.29750171900069
80047,"Dong Nai","70584","Nhon Trach",2014,7,2014-11-16,4,2001,"2014_7",209424,0,209424,505.702085876661,0,1.91000076400031
80047,"Dong Nai","70584","Nhon Trach",2014,8,2014-12-16,2,2001,"2014_8",209424,0,209424,505.702085876661,0,0.955000382000153
80047,"Dong Nai","70584","Nhon Trach",2014,9,2015-01-16,13,2001,"2014_9",209424,0,209424,505.702085876661,0,6.20750248300099
80047,"Dong Nai","70584","Nhon Trach",2014,10,2015-02-16,10,2001,"2014_10",209424,0,209424,505.702085876661,0,4.77500191000076
80047,"Dong Nai","70584","Nhon Trach",2014,11,2015-03-16,7,2001,"2014_11",209424,0,209424,505.702085876661,0,3.34250133700053
80047,"Dong Nai","70584","Nhon Trach",2014,12,2015-04-16,6,2001,"2014_12",209424,0,209424,505.702085876661,0,2.86500114600046
80047,"Dong Nai","70584","Nhon Trach",2015,1,2015-05-16,12,2001,"2015_1",219658,0,219658,530.414416587858,0,5.46303799542926
80047,"Dong Nai","70584","Nhon Trach",2015,2,2015-06-16,7,2001,"2015_2",219658,0,219658,530.414416587858,0,3.1867721640004
80047,"Dong Nai","70584","Nhon Trach",2015,3,2015-07-16,3,2001,"2015_3",219658,0,219658,530.414416587858,0,1.36575949885731
80047,"Dong Nai","70584","Nhon Trach",2015,4,2015-08-16,39,2001,"2015_4",219658,0,219658,530.414416587858,0,17.7548734851451
80047,"Dong Nai","70584","Nhon Trach",2015,5,2015-09-16,58,2001,"2015_5",219658,0,219658,530.414416587858,0,26.4046836445747
80047,"Dong Nai","70584","Nhon Trach",2015,6,2015-10-16,74,2001,"2015_6",219658,0,219658,530.414416587858,0,33.6887343051471
80047,"Dong Nai","70584","Nhon Trach",2015,7,2015-11-16,82,2001,"2015_7",219658,0,219658,530.414416587858,0,37.3307596354333
80047,"Dong Nai","70584","Nhon Trach",2015,8,2015-12-16,85,2001,"2015_8",219658,0,219658,530.414416587858,0,38.6965191342906
80047,"Dong Nai","70584","Nhon Trach",2015,9,2016-01-16,103,2001,"2015_9",219658,0,219658,530.414416587858,0,46.8910761274345
80047,"Dong Nai","70584","Nhon Trach",2015,10,2016-02-16,28,2001,"2015_10",219658,0,219658,530.414416587858,0,12.7470886560016
80047,"Dong Nai","70584","Nhon Trach",2015,11,2016-03-16,25,2001,"2015_11",219658,0,219658,530.414416587858,0,11.3813291571443
80047,"Dong Nai","70584","Nhon Trach",2015,12,2016-04-16,12,2001,"2015_12",219658,0,219658,530.414416587858,0,5.46303799542926
80047,"Dong Nai","70584","Nhon Trach",2016,1,2016-05-16,6,2001,"2016_1",229891,0,229891,555.124332570629,0,2.60993253324402
80047,"Dong Nai","70584","Nhon Trach",2016,2,2016-06-16,9,2001,"2016_2",229891,0,229891,555.124332570629,0,3.91489879986602
80047,"Dong Nai","70584","Nhon Trach",2016,3,2016-07-16,10,2001,"2016_3",229891,0,229891,555.124332570629,0,4.34988755540669
80047,"Dong Nai","70584","Nhon Trach",2016,4,2016-08-16,12,2001,"2016_4",229891,0,229891,555.124332570629,0,5.21986506648803
80047,"Dong Nai","70584","Nhon Trach",2016,5,2016-09-16,11,2001,"2016_5",229891,0,229891,555.124332570629,0,4.78487631094736
80047,"Dong Nai","70584","Nhon Trach",2016,6,2016-10-16,23,2001,"2016_6",229891,0,229891,555.124332570629,0,10.0047413774354
80047,"Dong Nai","70584","Nhon Trach",2016,7,2016-11-16,34,2001,"2016_7",229891,0,229891,555.124332570629,0,14.7896176883828
80047,"Dong Nai","70584","Nhon Trach",2016,8,2016-12-16,60,2001,"2016_8",229891,0,229891,555.124332570629,0,26.0993253324402
80047,"Dong Nai","70584","Nhon Trach",2016,9,2017-01-16,103,2001,"2016_9",229891,0,229891,555.124332570629,0,44.8038418206889
80047,"Dong Nai","70584","Nhon Trach",2016,10,2017-02-16,96,2001,"2016_10",229891,0,229891,555.124332570629,0,41.7589205319042
80047,"Dong Nai","70584","Nhon Trach",2016,11,2017-03-16,91,2001,"2016_11",229891,0,229891,555.124332570629,0,39.5839767542009
80047,"Dong Nai","70584","Nhon Trach",2016,12,2017-04-16,88,2001,"2016_12",229891,0,229891,555.124332570629,0,38.2790104875789
