"water_piped_well","sanitation_flushtoilet_indoor","sanitation_flushtoilet_outdoor","sanitation_flushtoilet_any","year","areaid","sanitation_flushtoilet_none","infrat_pca_1","infrat_pca_2","netmigrationrate_2019"
0.388899808322211,0.145804672028009,0.0129862731651479,0.158790945193156,1998,"70548",0.841209054806844,-1.37586118706867,-1.15036781384309,"-106.7"
0.4051439672683,0.159070966966183,0.0147718030480095,0.173842770014193,1999,"70548",0.826157229985807,-1.29466212006289,-1.15746294912291,"-106.7"
0.422066636962452,0.173544319119595,0.0167770411408767,0.190321360260472,2000,"70548",0.809678639739528,-1.20703137523881,-1.1643224330032,"-106.7"
0.439696158474016,0.189334554715359,0.0190274045909676,0.208361959306326,2001,"70548",0.791638040693674,-1.11241234719996,-1.17086572428132,"-106.7"
0.458062056665252,0.206561492713336,0.0215511375587166,0.228112630272053,2002,"70548",0.771887369727947,-1.01019790479716,-1.17700037191589,"-106.7"
0.477195089637792,0.22535585401253,0.0243796171976146,0.249735471210144,2003,"70548",0.750264528789856,-0.899725696857786,-1.18262053971686,"-106.7"
0.497127300244456,0.245860253383218,0.0275476920960455,0.273407945479264,2004,"70548",0.726592054520736,-0.78027301707208,-1.18760536145544,"-106.7"
0.517892069752701,0.268230281651788,0.0310940565728388,0.299324338224627,2005,"70548",0.700675661775373,-0.651051186435493,-1.19181710768844,"-106.7"
0.539524173749554,0.29263568635006,0.0350616645683911,0.327697350918451,2006,"70548",0.672302649081549,-0.511199407711943,-1.19509914358193,"-106.7"
0.562059840381676,0.319261659788068,0.0394981872591291,0.358759847047197,2007,"70548",0.641240152952803,-0.35977804207606,-1.19727365479774,"-106.7"
0.585536811028083,0.348310244324413,0.0444565189484385,0.392766763272852,2008,"70548",0.607233236727148,-0.195761253378141,-1.19813911605167,"-106.7"
0.609994403507136,0.380001865497621,0.0499953362559463,0.429997201753567,2009,"70548",0.570002798246433,-0.018028960314787,-1.19746747423846,"-106.7"
0.637694963156422,0.421501678947859,0.0577958026303517,0.479297481578211,2010,"70548",0.520702518421789,0.210423184543457,-1.19007399834335,"-106.7"
0.665395522805709,0.463001492398097,0.0655962690047571,0.528597761402854,2011,"70548",0.471402238597146,0.438875329401701,-1.18268052244824,"-106.7"
0.693096082454995,0.504501305848335,0.0733967353791624,0.577898041227497,2012,"70548",0.422101958772503,0.667327474259945,-1.17528704655314,"-106.7"
0.720796642104282,0.546001119298573,0.0811972017535677,0.62719832105214,2013,"70548",0.37280167894786,0.895779619118189,-1.16789357065803,"-106.7"
0.748497201753568,0.587500932748811,0.0889976681279731,0.676498600876784,2014,"70548",0.323501399123216,1.12423176397643,-1.16050009476292,"-106.7"
0.776197761402854,0.629000746199048,0.0967981345023784,0.725798880701427,2015,"70548",0.274201119298573,1.35268390883468,-1.15310661886781,"-106.7"
0.803898321052141,0.670500559649286,0.104598600876784,0.77509916052607,2016,"70548",0.22490083947393,1.58113605369292,-1.1457131429727,"-106.7"
0.831598880701427,0.712000373099524,0.112399067251189,0.824399440350713,2017,"70548",0.175600559649287,1.80958819855116,-1.13831966707759,"-106.7"
0.859299440350714,0.753500186549762,0.120199533625594,0.873699720175357,2018,"70548",0.126300279824643,2.03804034340941,-1.13092619118249,"-106.7"
0.887,0.795,0.128,0.923,2019,"70548",0.0770000000000001,2.26649248826765,-1.12353271528738,"-106.7"
0.887,0.795,0.128,0.923,2020,"70548",0.0770000000000001,2.26649248826765,-1.12353271528738,"-106.7"
0.94344043817651,0.358775603786735,0.235095577382038,0.593871181168772,1998,"70580",0.406128818831228,1.08140284191248,-0.0128859355090715,"-69.4"
0.944035198672672,0.375945616159733,0.232115341858315,0.608060958018048,1999,"70580",0.391939041981952,1.13679207700786,-0.0491539116439467,"-69.4"
0.944630334115714,0.393937338040784,0.228652443026148,0.622589781066932,2000,"70580",0.377410218933068,1.19351895470868,-0.0896386685613476,"-69.4"
0.945225844742007,0.412790094184055,0.224675657197841,0.637465751381896,2001,"70580",0.362534248618104,1.25161707196833,-0.134601668906384,"-69.4"
0.945821730788073,0.432545091318153,0.220152072275669,0.652697163593822,2002,"70580",0.347302836406178,1.31112090738016,-0.184318313920771,"-69.4"
0.946417992490584,0.453245508212238,0.215047002310735,0.668292510522973,2003,"70580",0.331707489477027,1.37206584601867,-0.23907864457142,"-69.4"
0.947014630086359,0.474936590052451,0.209323897862016,0.684260487914467,2004,"70580",0.315739512085533,1.43448820505499,-0.299188077047056,"-69.4"
0.947611643812368,0.497665747334944,0.202944251951962,0.700609999286907,2005,"70580",0.299390000713093,1.49842526017369,-0.364968174287097,"-69.4"
0.948209033905729,0.521482659491652,0.195867501405197,0.717350160896849,2006,"70580",0.282649839103151,1.56391527281924,-0.436757455287081,"-69.4"
0.94880680060371,0.546439383475309,0.188050923346595,0.734490306821905,2007,"70580",0.265509693178095,1.63099751830131,-0.51491224400895,"-69.4"
0.949404944143731,0.572590467541052,0.179449526624238,0.75203999416529,2008,"70580",0.24796000583471,1.69971231478952,-0.599807559812404,"-69.4"
0.950003464763357,0.599993070473287,0.170015937911441,0.770009008384728,2009,"70580",0.229990991615272,1.77010105322924,-0.691838051415822,"-69.4"
0.950603118287021,0.631593763425958,0.157714344120297,0.789308107546255,2010,"70580",0.210691892453745,1.84581847905639,-0.808364525594011,"-69.4"
0.951202771810686,0.66319445637863,0.145412750329153,0.808607206707782,2011,"70580",0.191392793292218,1.92153590488353,-0.924890999772201,"-69.4"
0.95180242533435,0.694795149331301,0.133111156538009,0.827906305869309,2012,"70580",0.172093694130691,1.99725333071067,-1.04141747395039,"-69.4"
0.952402078858014,0.726395842283972,0.120809562746864,0.847205405030837,2013,"70580",0.152794594969163,2.07297075653782,-1.15794394812858,"-69.4"
0.953001732381679,0.757996535236644,0.10850796895572,0.866504504192364,2014,"70580",0.133495495807636,2.14868818236496,-1.27447042230677,"-69.4"
0.953601385905343,0.789597228189315,0.0962063751645761,0.885803603353891,2015,"70580",0.114196396646109,2.2244056081921,-1.39099689648496,"-69.4"
0.954201039429007,0.821197921141986,0.0839047813734319,0.905102702515418,2016,"70580",0.0948972974845819,2.30012303401925,-1.50752337066315,"-69.4"
0.954800692952671,0.852798614094658,0.0716031875822878,0.924401801676945,2017,"70580",0.0755981983230547,2.37584045984639,-1.62404984484134,"-69.4"
0.955400346476336,0.884399307047329,0.0593015937911436,0.943700900838472,2018,"70580",0.0562990991615275,2.45155788567353,-1.74057631901953,"-69.4"
0.956,0.916,0.047,0.963,2019,"70580",0.037,2.52727531150068,-1.85710279319771,"-69.4"
0.956,0.916,0.047,0.963,2020,"70580",0.037,2.52727531150068,-1.85710279319771,"-69.4"
0.238633311022127,0.0948521884194584,0.0482495254334381,0.143101713852897,1998,"70591",0.856898286147104,-1.65881849479527,-0.763128236292779,"-95.9"
0.25614335415153,0.106524921023929,0.0512925710446061,0.157817492068535,1999,"70591",0.842182507931465,-1.57715656863563,-0.760414694200287,"-95.9"
0.274938220464589,0.119634127459165,0.0544124309797148,0.17404655843888,2000,"70591",0.82595344156112,-1.48783240753339,-0.759051937976508,"-95.9"
0.295112185606488,0.134356583561332,0.0575879474749588,0.191944531036291,2001,"70591",0.808055468963709,-1.39011105047205,-0.75939421629926,"-95.9"
0.316766442825854,0.150890819615287,0.0607922112082131,0.211683030823501,2002,"70591",0.788316969176499,-1.2831857237978,-0.761859791026353,"-95.9"
0.340009610563296,0.169459797508024,0.063991529793148,0.233451327301172,2003,"70591",0.766548672698828,-1.16617071791826,-0.766940994058471,"-95.9"
0.364958277284946,0.190313917338885,0.0671442360457387,0.257458153384624,2004,"70591",0.742541846615376,-1.03809354883896,-0.775215751760452,"-95.9"
0.391737586293904,0.213734394030284,0.0701993128820258,0.28393370691231,2005,"70591",0.71606629308769,-0.897886332042607,-0.787360781615781,"-95.9"
0.420481863453008,0.240037049472044,0.0730948085061617,0.313131857978206,2006,"70591",0.686868142021794,-0.744376288810611,-0.804166693483885,"-95.9"
0.451335290967624,0.269576571335921,0.0757560119179782,0.3453325832539,2007,"70591",0.6546674167461,-0.576275296918969,-0.8265552591929,"-95.9"
0.484452630608158,0.302751295989808,0.0780933546528985,0.380844650642706,2008,"70591",0.619155349357294,-0.392168388633718,-0.855599149710294,"-95.9"
0.52,0.34000858000858,0.08,0.42000858000858,2009,"70591",0.57999141999142,-0.190501088996787,-0.892544479330084,"-95.9"
0.5642,0.393607722007722,0.0795,0.473107722007722,2010,"70591",0.526892277992278,0.0773311721891743,-0.965512174042844,"-95.9"
0.6084,0.447206864006864,0.079,0.526206864006864,2011,"70591",0.473793135993136,0.345163433375136,-1.0384798687556,"-95.9"
0.6526,0.500806006006006,0.0785,0.579306006006006,2012,"70591",0.420693993993994,0.612995694561098,-1.11144756346836,"-95.9"
