"value","mean","sd","lower","median","upper","mode","kld","group","effect","region"
1.618983,0.848520264980397,1.01742140683349,0.819582196953168,0.848747213757035,0.877201583321507,0.849232189548552,4.39240709884886e-07,1,"spei6_5m_g","Southern"
1.763811,0.857355391179236,1.01760835618274,0.828438545902331,0.857329161670245,0.887415460050976,0.85729621668446,1.09394920022772e-06,1,"spei6_5m_g","Southern"
1.90533268611754,0.868677719257577,1.01896920794484,0.838026243797711,0.868358541431459,0.902387203411126,0.867729781606867,3.13211574944636e-06,1,"spei6_5m_g","Southern"
2.038148,0.877992046356628,1.02155053928925,0.842953031071852,0.877634553647594,0.916626606272013,0.876901201451196,3.36724529052237e-06,1,"spei6_5m_g","Southern"
2.198048,0.885443134471086,1.02746460668117,0.840307312307652,0.88517328906018,0.934592675859518,0.884611747229761,8.4884115277256e-07,1,"spei6_5m_g","Southern"
2.308995,0.888062639121399,1.0344624669714,0.83156282651366,0.887797131321293,0.94993343335955,0.887236037289658,1.31271536854202e-07,1,"spei6_5m_g","Southern"
2.481928,0.890601364774408,1.05132036524217,0.80727225884901,0.890437405738506,0.983250244533596,0.890016677515066,6.1693015626429e-07,1,"spei6_5m_g","Southern"
2.6166235,0.892147674982505,1.06867571747867,0.781922564084428,0.892241709840818,1.01677666361506,0.892223288018109,1.2720340681401e-06,1,"spei6_5m_g","Southern"
2.732488,0.893491802941816,1.08618273777526,0.757179584264733,0.893898440112625,1.0508711976764,0.894361501265307,1.79261030675611e-06,1,"spei6_5m_g","Southern"
0.0158343579728345,0.379617959423149,1.17163988676015,0.27814799531621,0.379617573711925,0.517961177811612,0.379621896540455,2.38310015511912e-09,1,"flushany_g","Northern"
0.0379059795201706,0.376430646044026,1.13811456067865,0.29198977974993,0.376430752981711,0.485178295673227,0.376435088599199,2.84418132984169e-09,1,"flushany_g","Northern"
0.062938157757096,0.374327553280759,1.11599765848615,0.301763831328554,0.374327952057136,0.464246610806638,0.37433223875886,2.71072858464241e-09,1,"flushany_g","Northern"
0.0883335407348283,0.375979214963202,1.10412181719738,0.309528969840817,0.375979789469771,0.456610274821221,0.375984122808788,3.17708727408443e-09,1,"flushany_g","Northern"
0.112981561805376,0.379664166556064,1.09743718325152,0.316311394078997,0.37966489512313,0.455624792692783,0.379669371433731,6.11615455944724e-09,1,"flushany_g","Northern"
0.138901590150347,0.380865553134782,1.0923460885466,0.320222375786952,0.380866364072921,0.452916082774705,0.380870865289132,1.01277430844869e-08,1,"flushany_g","Northern"
0.162423725696642,0.379287839445507,1.08864418761651,0.321028555796099,0.379288629587243,0.448046354456066,0.379292948733547,1.243391122578e-08,1,"flushany_g","Northern"
0.187821437068554,0.376291046391786,1.08550432894113,0.320303681546349,0.37629170416037,0.441995248299788,0.376295666731147,1.25441268646754e-08,1,"flushany_g","Northern"
0.213081013587106,0.370866182954463,1.08333619574473,0.316928275581725,0.370866585885873,0.433918871150122,0.370869918776938,8.21962262383935e-09,1,"flushany_g","Northern"
0.237882701981867,0.367857075981435,1.08191851248563,0.315166770759871,0.36785720055475,0.429295001863203,0.367859882518905,3.91471380357209e-09,1,"flushany_g","Northern"
0.263111133391879,0.372792854413236,1.08079407475472,0.32004886367293,0.372792755618385,0.434169382670565,0.372795009777476,2.02717109774308e-09,1,"flushany_g","Northern"
0.288955165825684,0.389082264307115,1.07967257537157,0.334715525975255,0.389082032436621,0.452219211883597,0.389084073217912,1.60599222986171e-09,1,"flushany_g","Northern"
0.312103704188727,0.414358192535046,1.07853946281563,0.357195406275361,0.414357876719662,0.480605839352279,0.414359921375754,1.76277167489243e-09,1,"flushany_g","Northern"
0.33848833541596,0.455447799949848,1.07718094425202,0.393589302175585,0.455447459653426,0.526960310691612,0.455449673083199,2.52486858923209e-09,1,"flushany_g","Northern"
0.364021790808241,0.505805347674264,1.07583654495403,0.438180373864029,0.505805003649017,0.583792682071752,0.505807488211506,3.94159252749588e-09,1,"flushany_g","Northern"
0.387802691583035,0.561390478027997,1.07476881918184,0.487282887706797,0.561390146006738,0.646687110525395,0.561392920721353,5.8598961748416e-09,1,"flushany_g","Northern"
0.411996717963679,0.625945836335601,1.07383411631915,0.544245382002068,0.625945500784949,0.719821159497832,0.625948615883074,7.77977168234237e-09,1,"flushany_g","Northern"
0.437047849770642,0.699185705522074,1.07289932305597,0.608966274292283,0.69918528563359,0.802672751313759,0.699188622758252,8.50072626864274e-09,1,"flushany_g","Northern"
0.463814528018321,0.792489803085662,1.07168672156132,0.691764974427726,0.792489391140484,0.90777063867492,0.792493227708369,1.13221890974708e-08,1,"flushany_g","Northern"
0.48779889963059,0.878932478879905,1.07100028225591,0.768186692970309,0.878932011210199,1.00552324329029,0.878936185371137,1.26455030521866e-08,1,"flushany_g","Northern"
0.513927915267737,0.968181694281815,1.07065788560489,0.846722314381295,0.96818099525289,1.10693294222776,0.968185203663586,1.12268484352936e-08,1,"flushany_g","Northern"
0.536092982617071,1.0360824926361,1.07097729335017,0.905575178589757,1.03608140798499,1.18525916948229,1.03608526391019,7.68837737073915e-09,1,"flushany_g","Northern"
0.563302568206208,1.11848813908219,1.07142620486728,0.976797730174798,1.11848656663893,1.28058342334938,1.11848995576182,4.58671313738568e-09,1,"flushany_g","Northern"
0.588294069279347,1.20280775164879,1.0716847573298,1.04993869200936,1.20280583975217,1.37777564376031,1.20280907796871,3.73190963939138e-09,1,"flushany_g","Northern"
0.616,1.29204454711956,1.07179811375172,1.12760077691047,1.29204214010458,1.48030182329557,1.29204489367296,2.62541542163115e-09,1,"flushany_g","Northern"
0.637501573139762,1.35892228023801,1.07187567989689,1.18579925511106,1.35891931562057,1.55714652878334,1.35892134876041,1.95261749897494e-09,1,"flushany_g","Northern"
0.662201882265288,1.4385005226479,1.07230936471245,1.25424435069968,1.43849676287395,1.6496433863888,1.43849769318737,1.85232849137716e-09,1,"flushany_g","Northern"
0.687590412272292,1.53510762117056,1.07291159349075,1.33700396335766,1.5351029827681,1.76237252640712,1.53510277170237,2.26630761776382e-09,1,"flushany_g","Northern"
0.711988030853799,1.64616299159007,1.07367367451572,1.43173195239804,1.64615734620915,1.89250523429081,1.64615597609936,2.76369028781459e-09,1,"flushany_g","Northern"
0.73750066222332,1.78528846815404,1.07456176125639,1.55021818264991,1.78528149302784,2.05578453131961,1.78527846550247,3.49205993152379e-09,1,"flushany_g","Northern"
0.763549946923322,1.95587075840612,1.07559346707777,1.69514568806727,1.9558620111699,2.25646014626552,1.95585641924393,4.95614302357017e-09,1,"flushany_g","Northern"
0.788751817339715,2.15220334363477,1.07716883365432,1.85995782647494,2.15219210583669,2.49011057652231,2.15218294700221,7.63794669278819e-09,1,"flushany_g","Northern"
0.811401661197519,2.37768454379528,1.07963119686379,2.04563363474066,2.37767052625987,2.76334842774171,2.37765761694965,9.9686354934625e-09,1,"flushany_g","Northern"
0.836403062005614,2.68739269446417,1.08327432151818,2.29685327853647,2.68737456482731,3.14400710919144,2.68735617342451,1.36842044154123e-08,1,"flushany_g","Northern"
0.862292604765818,3.09864043119854,1.08775509518576,2.62696759025444,3.09861624086717,3.65461275389956,3.09858982563053,1.8733385524397e-08,1,"flushany_g","Northern"
0.888149458053328,3.64176143362172,1.09301330036422,3.05833032291239,3.64172909585268,4.33602153602022,3.64169153907375,2.53773080340398e-08,1,"flushany_g","Northern"
0.912998996928092,4.38771470068782,1.09941191702469,3.6427992738537,4.38767121750162,5.28435873243166,4.38761898241943,2.7573484846232e-08,1,"flushany_g","Northern"
0.939,5.50363056450723,1.10932367398208,4.4894616127763,5.50357042127775,6.74606541145762,5.5034980371572,2.43513291134136e-08,1,"flushany_g","Northern"
0.964194790453981,7.04956543717791,1.12575270819695,5.58691994210082,7.04948332106646,8.89383486970812,7.04938812055992,1.70330414576416e-08,1,"flushany_g","Northern"
0.992,9.38035323098419,1.15943452781328,7.01603417223604,9.3802397912556,12.5389604891335,9.38012958860135,9.31709807596619e-09,1,"flushany_g","Northern"
0.00703263936601684,1.20305707172154,1.11942886541455,0.964039220066946,1.20304798438269,1.50109765067431,1.20304118855103,1.36524339985215e-08,1,"water_g","Northern"
0.036990253569118,1.2254143337012,1.09825006093885,1.01947615325436,1.22540649452923,1.47275983661264,1.22540045610643,1.26990322781535e-08,1,"water_g","Northern"
0.0611297466697081,1.23764591444814,1.08650375755571,1.05161919398648,1.23763923226858,1.45640885120576,1.23763446179478,1.07493873738798e-08,1,"water_g","Northern"
0.0878741916997575,1.24416845542486,1.07759354832448,1.07438944782717,1.24416299089661,1.4406202003659,1.24415987164064,7.8592267750043e-09,1,"water_g","Northern"
0.112290637379219,1.24673426508393,1.07198657257773,1.08768683287739,1.24672980636579,1.4288900666624,1.24672817158427,5.49627183445272e-09,1,"water_g","Northern"
0.135887318639666,1.24531431937511,1.06804688445044,1.09432860324158,1.24531067035629,1.41698862560362,1.24531027403647,4.0309848805738e-09,1,"water_g","Northern"
0.160912652889076,1.23973562859435,1.06486665126443,1.09582199724872,1.23973264791739,1.4024108806937,1.23973328246202,3.48593163317486e-09,1,"water_g","Northern"
0.187936084196458,1.22911795399832,1.06208855779932,1.09202222284711,1.22911553518955,1.38329159104102,1.22911694665807,3.76031787132142e-09,1,"water_g","Northern"
0.213584638535331,1.21726526340766,1.05985577201809,1.08596857097501,1.21726323819716,1.36430710362249,1.21726519085299,4.44617935724994e-09,1,"water_g","Northern"
0.238781446137812,1.20516429157529,1.05796474311669,1.07894864541651,1.2051625760558,1.34601988022283,1.20516490215925,5.18154856408577e-09,1,"water_g","Northern"
0.263900859516761,1.19426661471738,1.05632453080932,1.07245378019829,1.19426516488031,1.3297942695389,1.19426778925127,5.79380446805768e-09,1,"water_g","Northern"
0.288531002446022,1.18609809069842,1.05496157852085,1.06782137308028,1.18609686447742,1.31735743248325,1.1860997697523,6.20755536629222e-09,1,"water_g","Northern"
0.31315116713352,1.18021212828253,1.0538789883524,1.0646659294697,1.18021108426061,1.30818213547569,1.18021425625472,6.34616311026771e-09,1,"water_g","Northern"
0.337545833489522,1.17327742542439,1.05312127098228,1.05990554153174,1.17327651357628,1.29866157299312,1.17327985559115,6.27174259836656e-09,1,"water_g","Northern"
0.361,1.16385880770942,1.05265798229834,1.05230560507632,1.1638579733739,1.28712479061962,1.16386137445371,6.13613027327254e-09,1,"water_g","Northern"
0.38750195361019,1.15004417518113,1.0523501145579,1.04041237490873,1.15004337770771,1.27111737206547,1.15004676287008,5.95033577885905e-09,1,"water_g","Northern"
0.413713993152517,1.13260917438882,1.05212417216707,1.02507148173418,1.13260839895667,1.25131967349554,1.13261172284766,5.85262070680907e-09,1,"water_g","Northern"
0.437440212456024,1.1126505307634,1.05195605218297,1.00732388660125,1.11264975638653,1.22888387777852,1.11265298457427,5.87121223161988e-09,1,"water_g","Northern"
0.463384430232144,1.08725114215906,1.05178741834933,0.984638834328287,1.08725036108507,1.20045362416004,1.08725344274674,5.93628871106949e-09,1,"water_g","Northern"
0.486073046928519,1.06260540998077,1.05167117529805,0.96252807266706,1.06260460538061,1.17298757723212,1.06260753570472,5.97186567779612e-09,1,"water_g","Northern"
0.512604262403425,1.03329563603382,1.05158199472584,0.936134689896686,1.03329481314724,1.14044352909746,1.03329756839739,6.00161501207198e-09,1,"water_g","Northern"
0.536877400805797,1.0074786867191,1.05154834830152,0.91280270979264,1.0074778649184,1.1118797455514,1.00748051075193,6.02159060542886e-09,1,"water_g","Northern"
0.563051375674815,0.980091620541279,1.05156462098659,0.887962346718341,0.980090808131645,1.08168752944361,0.980093358478703,6.04253816075792e-09,1,"water_g","Northern"
0.588449901650641,0.953787968358233,1.05164820951995,0.863996451222169,0.953787163004248,1.05282144739796,0.953789617015256,6.00702430140788e-09,1,"water_g","Northern"
0.61277645456396,0.929529543760191,1.05184823469872,0.841707447956935,0.92952873731708,1.02642715109856,0.929531102006824,5.94229200617309e-09,1,"water_g","Northern"
0.638318904405102,0.906290202268185,1.05223399355191,0.820073182776765,0.906289403893226,1.00148540227825,0.906291708052003,5.84693226966099e-09,1,"water_g","Northern"
0.661252490832353,0.888158922229074,1.05281588374581,0.802794868695915,0.888158137982464,0.982514620935181,0.888160437591982,5.76699558194619e-09,1,"water_g","Northern"
0.689498157137285,0.87032095911139,1.05388879555895,0.78509961739159,0.870320209331134,0.964707146085129,0.870322593180829,5.69425213680822e-09,1,"water_g","Northern"
0.711899909045432,0.859233873761178,1.05502154081667,0.773464952062425,0.859233169284832,0.954426715430891,0.859235666264591,5.59860281058703e-09,1,"water_g","Northern"
0.739,0.848287484100007,1.05673038212823,0.761188478941033,0.848286835440905,0.945263705442524,0.848289506577384,5.34960015074657e-09,1,"water_g","Northern"
0.764993471370822,0.839214811165292,1.05871944555606,0.750271952833513,0.839214207853607,0.938609843174014,0.839217049612534,4.95125092694789e-09,1,"water_g","Northern"
0.787727819302952,0.830323080957177,1.06081645810656,0.73944419580952,0.830322459833268,0.932276793755034,0.830325382297088,4.55249037186796e-09,1,"water_g","Northern"
0.81276287277387,0.818733056448571,1.06355152379092,0.725445946964764,0.81873236186171,0.923919006595006,0.818735252464701,4.12975174122722e-09,1,"water_g","Northern"
0.835,0.805652697619378,1.0663903779003,0.710129876112533,0.805651874943391,0.913925186419902,0.805654618447382,3.88099322658561e-09,1,"water_g","Northern"
0.86424928359611,0.784961802784224,1.07076834116077,0.68634953461628,0.784960715454412,0.897639860201399,0.784963089437938,3.83418214524114e-09,1,"water_g","Northern"
0.888102253944402,0.766157196990604,1.07501517879484,0.664721761089727,0.766155850318023,0.882966424590011,0.766157836322257,4.07918644188373e-09,1,"water_g","Northern"
0.912047945620137,0.747177572553687,1.0802577635291,0.642093165244649,0.74717592121554,0.869351208417874,0.747177483483185,4.59345410783841e-09,1,"water_g","Northern"
0.939487535769432,0.72517682577107,1.08822229298708,0.614264079628845,0.725174762295242,0.856000937485339,0.725175810009964,5.47913221272332e-09,1,"water_g","Northern"
0.96480756859035,0.705143592160674,1.09863812385545,0.586228382477883,0.70514109545349,0.848055341173378,0.705141679805851,6.4450918298541e-09,1,"water_g","Northern"
0.996014460232956,0.680696854122567,1.11770798135825,0.547104457943438,0.680693770872927,0.846763786996475,0.680693973467375,7.39841406948517e-09,1,"water_g","Northern"
7.8291825,0.151836644729833,2.06432851137903,0.0365875026732011,0.151836454062013,0.629288872376324,0.151845405546424,2.49224479600832e-08,1,"tmean_1m_g","Northern"
8.773209,0.193697742049134,1.78903467223742,0.0618201160279172,0.19369721802536,0.606269179688008,0.193705731551197,2.95223883004119e-08,1,"tmean_1m_g","Northern"
9.46903925,0.231418159475091,1.62214313461582,0.0895175317791715,0.231417287513247,0.59774073358757,0.231425056376457,3.45825253116112e-08,1,"tmean_1m_g","Northern"
10.0345315,0.266783250642369,1.50598660697465,0.119406084257842,0.266782060301712,0.595631140895527,0.266788943447584,4.02846684582763e-08,1,"tmean_1m_g","Northern"
10.6856615,0.312816369692484,1.39154012332122,0.16351358655972,0.312814763032512,0.598103116093375,0.312820285231795,4.9716325408111e-08,1,"tmean_1m_g","Northern"
11.283995,0.359544734363975,1.30336954420823,0.213714768983135,0.359542735397054,0.60460949028549,0.359546834562653,6.25342214769924e-08,1,"tmean_1m_g","Northern"
11.874425,0.408570101592452,1.23171639387555,0.271371247853327,0.408567815220527,0.614918809739573,0.408570466882752,8.05676956784564e-08,1,"tmean_1m_g","Northern"
12.4897575,0.460398921188021,1.17367198258708,0.336195829308564,0.460396497311059,0.630321488478196,0.460397905838317,1.04898626333962e-07,1,"tmean_1m_g","Northern"
13.1138125,0.509813874741745,1.13388471923657,0.3983612039405,0.509811346328424,0.652316959701296,0.509811717249791,1.24471298874612e-07,1,"tmean_1m_g","Northern"
13.702135,0.54825926932655,1.11550221291189,0.442373617651396,0.548256237640992,0.679374970671078,0.548255217170449,1.12706190921512e-07,1,"tmean_1m_g","Northern"
14.33136,0.573904821689159,1.11329211293769,0.464874313975044,0.573900866150044,0.708395540453026,0.573898151286282,6.64257885704638e-08,1,"tmean_1m_g","Northern"
14.9782225,0.578456832384911,1.12044727359356,0.46270485450462,0.578452586488489,0.723045759519383,0.578449626378567,2.27121198129986e-08,1,"tmean_1m_g","Northern"
15.56979,0.563309117780656,1.12789291796452,0.444765415905908,0.563305423933098,0.713319097024944,0.563303712096375,4.0581544990135e-09,1,"tmean_1m_g","Northern"
16.196775,0.541699507929924,1.13251274221986,0.424282844174597,0.541696567346272,0.691475921458088,0.541696376021723,4.94559222835071e-09,1,"tmean_1m_g","Northern"
16.808365,0.529055684401018,1.13342820827756,0.413721695453765,0.529053236826173,0.676406562811764,0.529053950024174,1.38493406242578e-08,1,"tmean_1m_g","Northern"
17.406295,0.53222971686061,1.13214138462818,0.41713269503191,0.532227437053707,0.67894964250499,0.532228479650883,2.06029722478897e-08,1,"tmean_1m_g","Northern"
18.035885,0.545084211082837,1.12973502983393,0.428995286213134,0.545082121411753,0.692451078099829,0.545083528802698,2.95909494943316e-08,1,"tmean_1m_g","Northern"
18.64759,0.580170509863883,1.12759792797569,0.458309577987881,0.580168369046635,0.734290585020324,0.580169956570432,3.42459353027828e-08,1,"tmean_1m_g","Northern"
19.272785,0.651228791952451,1.12619924718586,0.515698227069587,0.651226203100063,0.822221322972234,0.651227530425196,2.93323348113081e-08,1,"tmean_1m_g","Northern"
19.8918325,0.752595596412007,1.12542749588026,0.596772442098842,0.752592313763186,0.948927685798397,0.75259324136055,2.35951301677345e-08,1,"tmean_1m_g","Northern"
20.5155075,0.866044626160283,1.12479503552049,0.687490063936703,0.866040996942648,1.09076885260457,0.866042316155731,2.93142073541888e-08,1,"tmean_1m_g","Northern"
21.12613,1.00392499821816,1.12423150425982,0.797726886729498,1.00392114641197,1.26318387763517,1.00392333910104,4.00292572075233e-08,1,"tmean_1m_g","Northern"
21.7583,1.21249554768587,1.12395639724929,0.963921806475745,1.21249088846363,1.52488473952716,1.21249348798217,4.29361436953526e-08,1,"tmean_1m_g","Northern"
22.3802425,1.49778526480668,1.12425472326344,1.19010496600848,1.4977790980374,1.88465896829865,1.49778151526311,4.04330006425735e-08,1,"tmean_1m_g","Northern"
22.961245,1.85312109761104,1.12497137245389,1.47060754610813,1.85311255230287,2.33469603046932,1.85311380762015,3.32800183574101e-08,1,"tmean_1m_g","Northern"
23.58554,2.2965569063279,1.1258359237719,1.81976665637293,2.29654537004269,2.89773461931238,2.29654513420863,2.87433247637682e-08,1,"tmean_1m_g","Northern"
24.229625,2.72018041950611,1.12695086388869,2.15125556097277,2.72016685304049,3.43892226519565,2.72016744870603,3.50648839938505e-08,1,"tmean_1m_g","Northern"
24.8432025,3.08287976298909,1.12875983225717,2.43042947104546,3.082865119187,3.90973782017165,3.0828669002392,4.34740633291021e-08,1,"tmean_1m_g","Northern"
25.4774,3.41242421652232,1.13130557139689,2.67835632947813,3.41240788212639,4.34683664955053,3.41241079239073,4.92971378874684e-08,1,"tmean_1m_g","Northern"
26.1137025,3.67185713378016,1.13392964711971,2.86890116671109,3.67183942686697,4.69861629475429,3.67184312678351,5.33571523320663e-08,1,"tmean_1m_g","Northern"
26.678285,3.80792042716028,1.13659270818954,2.96153905620205,3.80790214352322,4.8952022741713,3.80790635506213,5.83683180646614e-08,1,"tmean_1m_g","Northern"
27.27284,3.84149614485742,1.13996507728148,2.97032330038725,3.84147747184441,4.96714987697558,3.84148286456162,6.22040790999534e-08,1,"tmean_1m_g","Northern"
27.9228125,3.7918120524464,1.14383608167443,2.91245892044282,3.79179286012962,4.93562223423109,3.79179713584145,5.6936976493786e-08,1,"tmean_1m_g","Northern"
28.51755,3.56747724584526,1.14727950212785,2.72402498157652,3.56745913517859,4.6710789670939,3.56746406230035,6.02373655887131e-08,1,"tmean_1m_g","Northern"
29.09807,3.25215221616212,1.15087844943304,2.46802728875002,3.25213589771382,4.28445129632879,3.25214174863658,6.54984981747326e-08,1,"tmean_1m_g","Northern"
29.7164025,2.87875087695661,1.15540667105481,2.16787688278166,2.87873657527148,3.82185176801914,2.87874298396895,6.99548262524662e-08,1,"tmean_1m_g","Northern"
30.291025,2.5369660045197,1.16214917534093,1.88878928295777,2.53695351957072,3.40675997517823,2.53696071200171,7.23041767068719e-08,1,"tmean_1m_g","Northern"
30.94358,2.16982461520676,1.17676660220121,1.57628650860975,2.1698139145102,2.98607238422978,2.16982215790727,7.24116188485406e-08,1,"tmean_1m_g","Northern"
31.55929,1.87068123162079,1.20209279141163,1.30332720197967,1.87067149123448,2.68420901253697,1.8706811201195,6.44654267903941e-08,1,"tmean_1m_g","Northern"
32.30827,1.5638869243282,1.25297637101028,1.0044036681723,1.56387800679377,2.43411693761395,1.56388986060108,4.93736718353217e-08,1,"tmean_1m_g","Northern"
-2.5206275,0.814892250720871,1.21008278423283,0.560411365684248,0.814887619144696,1.18456417208103,0.814891485722261,3.5870789403982e-09,1,"spei1_1m_g","Northern"
-2.41707365725772,0.768741407397593,1.15657937518927,0.577758048440149,0.768738143728237,1.02261313601724,0.76874108665375,4.8710039670716e-09,1,"spei1_1m_g","Northern"
-2.27777839955314,0.71035452915564,1.11056116234272,0.578176137772919,0.710352416353785,0.872600644508979,0.710354486815212,7.18128537995049e-09,1,"spei1_1m_g","Northern"
-2.15023505213114,0.669272882444257,1.08993352573278,0.565164039454481,0.669271280720226,0.792447467854946,0.669272962227806,8.37229856419921e-09,1,"spei1_1m_g","Northern"
-2.00699419304789,0.646068827673771,1.07935494104958,0.556116925727918,0.646067498857407,0.750476018563563,0.646069039471672,6.96108154030607e-09,1,"spei1_1m_g","Northern"
-1.88203375149555,0.6418196411803,1.07438013400666,0.557492927161345,0.641818430702981,0.738814330992101,0.641819889840654,4.52923584512202e-09,1,"spei1_1m_g","Northern"
-1.749069,0.651614079637783,1.07010514088078,0.570448361130343,0.651612921726295,0.744245375912032,0.651614332092799,2.17377116276203e-09,1,"spei1_1m_g","Northern"
-1.62027791283232,0.677101014617989,1.06491348595734,0.598447631299764,0.677099892680431,0.766012583592343,0.677101236589035,8.09324286953165e-10,1,"spei1_1m_g","Northern"
-1.48867780493749,0.724150962663311,1.05916776451114,0.646866731054641,0.724149823804746,0.810592414183643,0.724151070570222,8.3169035890949e-10,1,"spei1_1m_g","Northern"
-1.36167878666796,0.793051899041496,1.0541897421341,0.714997132380499,0.793050707748767,0.879552235156011,0.793051851771921,3.80669616269598e-09,1,"spei1_1m_g","Northern"
-1.226786,0.855298437388315,1.05037305660565,0.776627992542359,0.855297223126865,0.941862878053635,0.855298335428802,7.46926331373881e-09,1,"spei1_1m_g","Northern"
-1.09719827434659,0.914230350675506,1.047847466975,0.834072285988532,0.914229090835799,1.00201612498766,0.914230180386849,1.02517032550352e-08,1,"spei1_1m_g","Northern"
-0.9681117,0.942430563156188,1.04639111432183,0.862150928213933,0.942429321929757,1.03010970790705,0.94243044729889,9.46437252647292e-09,1,"spei1_1m_g","Northern"
-0.8380689,0.959878874483335,1.04577880290486,0.879122615405602,0.959877637719404,1.04797729585823,0.959878785087653,1.06906501735464e-08,1,"spei1_1m_g","Northern"
-0.703171,0.97216189815588,1.04430569842885,0.892839780924014,0.972160676416907,1.05845684901606,0.972161787697535,1.59805264819611e-08,1,"spei1_1m_g","Northern"
-0.573193617715176,0.97819629039911,1.04329634325457,0.900089037318764,0.978195076848007,1.0630086568978,0.978196142814483,2.39114373560365e-08,1,"spei1_1m_g","Northern"
-0.440439911710667,0.972703876361297,1.04285195289034,0.895784135108954,0.972702677431178,1.05615706193514,0.972703718734522,2.95867530248234e-08,1,"spei1_1m_g","Northern"
-0.3128662,0.980817104734606,1.04231377699649,0.904171748960322,0.9808158754431,1.06388863824257,0.980816841658993,3.31276006943298e-08,1,"spei1_1m_g","Northern"
-0.1801578,0.953193401247188,1.04200789039507,0.87921313892832,0.953192244495172,1.03332997757559,0.953193237904783,2.67343184942533e-08,1,"spei1_1m_g","Northern"
-0.0507407272893785,0.939948921770047,1.04189442044386,0.867181962783688,0.939947809130591,1.01875421499668,0.939948834230486,2.23319868376914e-08,1,"spei1_1m_g","Northern"
0.07951747,0.961789421311913,1.04172667772344,0.887612206918606,0.961788284379809,1.04209663659503,0.961789324572408,2.32684877087192e-08,1,"spei1_1m_g","Northern"
0.211200927592529,1.02920832766886,1.04161485648625,0.95003180240927,1.02920706592493,1.11491026850546,1.02920807653536,2.74340751754197e-08,1,"spei1_1m_g","Northern"
0.34180392886008,1.07347269008785,1.04182672009536,0.990495368627174,1.07347136272405,1.16332448243152,1.07347241815606,2.35914543455045e-08,1,"spei1_1m_g","Northern"
0.474623969511548,1.07719531823951,1.0426408867839,0.992406875794917,1.0771940327852,1.16914867391625,1.07719525403367,1.68924898679182e-08,1,"spei1_1m_g","Northern"
0.607558606227519,1.13159750971732,1.04312051745419,1.04158597878147,1.13159616676194,1.22930321287212,1.13159751814838,1.18255113898964e-08,1,"spei1_1m_g","Northern"
0.736131116081912,1.26058711309059,1.04344529547224,1.15960644003474,1.26058557059667,1.37026685685904,1.26058700038533,1.13746621837767e-08,1,"spei1_1m_g","Northern"
0.866164548778166,1.40159248921072,1.0453095892904,1.28480570780153,1.40159065448303,1.5288852054532,1.40159223858647,1.05760079314392e-08,1,"spei1_1m_g","Northern"
0.99757155,1.53421822884217,1.04694350931279,1.40207453453382,1.5342161176057,1.67869172779268,1.53421786305608,1.13719619414219e-08,1,"spei1_1m_g","Northern"
1.127734,1.57527993678795,1.04957778575858,1.43251419418615,1.57527769691813,1.73213792395345,1.57527965510597,8.55049956990867e-09,1,"spei1_1m_g","Northern"
1.257551,1.57280280317327,1.05442188264832,1.4173895394639,1.57280036842579,1.7451066402042,1.57280256880741,6.86031382652566e-09,1,"spei1_1m_g","Northern"
1.384457,1.51752026938962,1.05900212877582,1.35598095897173,1.51751777749249,1.69814569998791,1.51752013371274,6.58161984703252e-09,1,"spei1_1m_g","Northern"
1.52655492653819,1.41981155815972,1.06244466294379,1.26061491317132,1.41980916935391,1.5989543868789,1.41981164278709,5.09555546728884e-09,1,"spei1_1m_g","Northern"
1.652847,1.32103147078353,1.06538333529519,1.16656692787462,1.32102925503572,1.49579336812473,1.32103186448164,2.42384178030089e-09,1,"spei1_1m_g","Northern"
1.78274737299548,1.25547959818513,1.0734737938117,1.09233425775746,1.25547721271009,1.44282364704881,1.25547997234726,6.28301025254821e-10,1,"spei1_1m_g","Northern"
1.90823168488152,1.21343595090606,1.09085258448957,1.02298514047176,1.21343306946104,1.43913799474766,1.21343622213016,1.37210245502813e-09,1,"spei1_1m_g","Northern"
2.0362295,1.17778013395523,1.12124190753751,0.940779399939664,1.17777641796113,1.47420911252301,1.17778037965933,4.01170987250778e-09,1,"spei1_1m_g","Northern"
2.171846,1.13913112658482,1.17109486269871,0.835419384936967,1.13912614958803,1.55285271253929,1.13913141514926,6.55142729394092e-09,1,"spei1_1m_g","Northern"
2.291769,1.10116654780289,1.23383898920828,0.72892375338808,1.10116014942904,1.66293027548927,1.10116693340648,7.7429232122257e-09,1,"spei1_1m_g","Northern"
2.58765585566026,0.997347922092714,1.48117767041832,0.461198255325336,0.997337157976513,2.15538794298935,0.997348778495211,7.98033008482884e-09,1,"spei1_1m_g","Northern"
-2.7796665,2.27988796407623,1.36775274668522,1.2327779513257,2.27986888217854,4.21422982548436,2.27989108959235,8.40619532604111e-09,1,"spei6_5m_g","Northern"
-2.6501186419918,2.11303464770431,1.26602309825608,1.32977851997326,2.11302111925227,3.35633535607345,2.11303641095856,8.07024428993517e-09,1,"spei6_5m_g","Northern"
-2.52164,1.95615068457113,1.18694659845161,1.39723342506359,1.95614158706456,2.73787321998707,1.95615161733668,6.67019248782126e-09,1,"spei6_5m_g","Northern"
-2.377739,1.7820182496654,1.12305849691079,1.41891171624833,1.78201262051574,2.23761946049086,1.78201878074831,3.54382447072902e-09,1,"spei6_5m_g","Northern"
